,Objective Value
645,1615899.4515881706
646,1396306.8136328808
647,1234293.9831715357
648,1085409.6535915008
649,1069833.3603420462
650,1139859.7342333668
651,1234742.1493691914
652,1407533.6938685903
653,1778888.923036609
654,1962651.8464677813
655,1889007.6309329695
656,1552095.6048699524
657,1382726.420332804
658,1264766.2052694021
659,1240120.2343611997
660,1172370.6375660577
661,1134200.441869358
662,1145692.3787031167
663,1177804.672638637
664,1332753.5784821976
665,1526038.074885911
666,1735411.2984617075
667,1799705.2321030374
668,1763610.7081514373
669,1576443.9647524732
670,1336829.6420186034
671,1197476.275640305
672,1113784.8520365541
673,1120513.6739164684
674,1125952.2357709748
675,1151880.8827951616
676,1167603.8069666086
677,1164133.0411495613
678,1241654.9058628073
679,1276836.5413355445
680,1189608.0695896712
681,1037061.0867001507
682,935419.0727550823
683,949713.8532421993
684,955460.8679234983
685,898179.831128902
686,906917.2908646411
687,978057.587100535
688,1159290.3752983336
689,1404323.274737949
690,1534213.964708049
691,1510811.2638244687
692,1509920.8092642594
693,1414758.040409704
694,1202415.7123904454
695,987664.727808202
696,934882.4281102984
697,866971.6748759095
698,846264.9859026712
699,869307.8571416964
700,942758.8105169211
701,954848.8848698629
702,1013605.8764589297
703,1083420.3313040147
704,1100809.5182258186
705,1011429.2261150967
706,926593.0442859285
707,827728.3701163974
708,623136.6893286579
709,550218.780800042
710,556484.9403203025
711,658546.5094236917
712,858754.3271963929
713,1156099.9594828123
714,1400199.0265883268
715,1529017.78953462
716,1616317.7647409209
717,1543824.3919614477
718,1311995.8586661674
719,1205702.940243772
720,1107486.660944574
721,1088758.5287323191
722,1077951.5414958787
723,1146557.4302206195
724,1261100.5788762434
725,1517949.8710101193
726,1743304.8619273133
727,1849778.4141304991
728,1752362.2933407053
729,1551628.9899510662
730,1434921.0568157788
731,1342543.5316381499
732,1206670.237952968
733,1188432.3970330223
734,1197576.6946219744
735,1234466.6433828967
736,1208423.0649222387
737,1346628.963585496
738,1447788.8039417735
739,1457840.7525198504
740,1429027.2713006253
741,1272724.6381829556
742,1115903.4392854653
743,976077.1317369003
744,900271.8674764859
745,845299.5028109655
746,850216.5301446803
747,851843.2900636091
748,864940.7083504968
749,845713.9612909596
750,926738.3154973931
751,956784.9373851122
