,Objective Value
1295,1701599.5672424855
1296,1579137.642023872
1297,1504882.2266944516
1298,1509180.325249941
1299,1544231.4629047452
1300,1656898.9207095073
1301,2021357.8634346228
1302,2275759.4009217466
1303,2252048.3231743868
1304,2043035.3416445295
1305,1870154.3891022028
1306,1789803.302359772
1307,1718872.8684409221
1308,1690423.71351857
1309,1682720.4530945888
1310,1721470.9218944197
1311,1710087.1620580498
1312,1739652.8761266258
1313,1847859.139004473
1314,1994799.4235732036
1315,2035928.2694223651
1316,1936479.5882363676
1317,1751883.7055367543
1318,1553504.3210562437
1319,1426136.4592232916
1320,1333569.5128329685
1321,1264217.7130298228
1322,1270475.5991357013
1323,1332468.1461627427
1324,1477325.4712599227
1325,1862638.4403818755
1326,2068570.2089782648
1327,2002643.1541848478
1328,1759835.835857722
1329,1580439.1918431034
1330,1381782.4906978067
1331,1304061.8953503214
1332,1281501.6575146974
1333,1203074.4284462905
1334,1183592.1151890869
1335,1194527.3261767088
1336,1279242.393180756
1337,1442948.871230385
1338,1663340.464142523
1339,1761548.921434165
1340,1720720.080810973
1341,1668213.8176352815
1342,1494367.3092526458
1343,1397361.187742887
1344,1281685.050933066
1345,1181630.8541770647
1346,1162230.910423729
1347,1156269.0849873251
1348,1137776.6617507127
1349,1247051.174021322
1350,1402465.5985686416
1351,1410583.5847648412
1352,1228737.1646520603
1353,1016957.154552716
1354,871907.6738753231
1355,756130.2715501416
1356,673958.7447003796
1357,593522.4742720828
1358,603649.326969386
1359,684176.987637837
1360,873843.9740964792
1361,1166175.6641144017
1362,1412062.4579053966
1363,1498920.1694534128
1364,1450913.9337206383
1365,1380972.9882092462
1366,1186012.4267346314
1367,1013102.1209123398
1368,870412.5566869227
1369,772714.0048845939
1370,728987.5357088584
1371,716370.1930847401
1372,691062.425788801
1373,709559.8157551029
1374,749286.5392088784
1375,715555.5248671429
1376,657006.7663136169
1377,547572.1680842693
1378,489044.5950302152
1379,438172.1988228414
1380,333171.11353593844
1381,290433.95153438783
1382,275896.6426142585
1383,302368.1318132351
1384,452879.55163159367
1385,757165.9460088594
1386,1074794.228279085
1387,1230878.9155126663
1388,1267000.01654407
1389,1305438.1887260906
1390,1200359.6458026117
1391,1074626.6815849824
1392,965518.2331889301
1393,922584.4331279035
1394,915137.1320667343
1395,906820.2493224471
1396,907071.1970053003
1397,929713.7261891296
1398,968809.2763683806
1399,949491.4756811139
1400,843746.2288544852
1401,714452.4693824988
1402,656635.1934512912
1403,607150.0155299725
1404,513233.47602642886
1405,444892.67265935475
1406,464062.420055393
1407,548831.5616319933
1408,750561.4322424144
1409,974744.7460847249
1410,1153705.3219643102
1411,1221372.869004267
1412,1230018.2751993334
1413,1206016.9380954963
1414,1049049.9290905525
1415,917265.091546833
1416,862792.2147437441
1417,836517.591493724
1418,846376.9517684915
1419,897237.2286595944
1420,1084066.8902816118
1421,1507374.6310493986
1422,1735987.8200987633
1423,1720455.7611184623
1424,1502989.6826049348
1425,1313353.9487183664
1426,1240042.0887116771
1427,1128199.5773803422
1428,1119934.1917873053
1429,1103273.2591158494
1430,1131334.5820258697
1431,1213419.3984826002
1432,1378725.8102721602
1433,1614679.0494698125
1434,1849246.9640595769
1435,1927879.4832453534
1436,1902502.4623531331
1437,1804121.9085433616
1438,1600768.223442297
1439,1495914.907471059
1440,1406892.7384557028
1441,1335141.5554129754
1442,1314436.4885923592
1443,1357908.861958845
1444,1461955.6722288877
1445,1800716.6858123871
1446,1987194.1120397756
1447,1943414.706573262
1448,1730349.396356723
1449,1487548.2477171067
1450,1345122.511416051
1451,1239182.2361166049
1452,1201890.0706693653
1453,1213385.8193002103
1454,1222121.5970720726
1455,1277882.8282448228
1456,1395828.5232148392
1457,1555356.441582416
1458,1677599.0904678665
1459,1685973.2257582564
1460,1643039.5262630025
1461,1570421.2819634597
1462,1338603.6623138196
1463,1255349.8016801444
1464,1218421.208210081
1465,1172511.504005999
1466,1182107.1711317166
1467,1238671.1048323966
1468,1401706.446515784
1469,1816665.90706121
1470,2023276.0574050983
1471,2011616.4519176662
1472,1877927.9728253756
1473,1820436.9813708328
1474,1750032.5970274208
1475,1669810.3069078566
1476,1585040.2120292014
1477,1551131.1318029861
1478,1581077.8807908683
1479,1575914.3206164993
1480,1596505.7081004258
1481,1722986.8613397381
1482,1824016.3477828638
1483,1807933.645616156
1484,1762888.410211661
1485,1583375.034835928
1486,1331673.873088015
1487,1157791.188297058
1488,1052045.2709294087
1489,1002868.9421205736
1490,1005126.5279576742
1491,1024889.5939234769
1492,1092025.9519990315
1493,1396330.7388738731
1494,1540740.2199531158
1495,1513422.079867447
1496,1377944.5136667327
1497,1300396.7728527468
1498,1291500.8479862676
1499,1229385.741290883
1500,1169633.4709340897
1501,1138334.1480725813
1502,1172347.8252031337
1503,1182032.1596162114
1504,1264088.6360331003
1505,1337155.103968093
1506,1399277.1290195787
1507,1361331.212958069
1508,1313784.548854561
1509,1330306.0554618232
1510,1199008.4420453631
1511,1118944.4496030102
1512,1019812.1126538108
1513,981739.6019704241
1514,984549.9787887601
1515,1013323.9550996401
1516,1013987.7128351859
1517,1103490.7526973563
1518,1247929.1079792632
1519,1225642.4522672473
1520,1097332.8027038274
1521,989629.7591456461
1522,872080.1752255171
1523,782403.8789879333
1524,694815.2769109127
1525,627372.0083086996
1526,670024.736748931
1527,754521.4955607415
1528,961586.8602179639
1529,1215980.7835778452
1530,1489688.9581038682
1531,1551698.379560481
1532,1536574.7267416483
1533,1568291.9446325055
1534,1455770.447387073
1535,1344676.492335567
1536,1243818.0434376728
1537,1176310.2215423186
1538,1137142.6287188672
1539,1133135.6968818235
1540,1119129.6367611743
1541,1091411.458265143
1542,1133998.9132733
1543,1145426.4818589992
1544,1137094.6459690877
1545,1118207.0668337746
1546,1093269.7239323973
1547,1037064.9721923579
1548,942491.3019474564
1549,855085.3210632873
1550,864741.8658328607
1551,904473.7084631093
1552,1113191.5826802696
1553,1379060.9236331074
1554,1558743.7617248804
1555,1570385.2560999454
1556,1522072.7568847854
1557,1491780.8719036917
1558,1351146.6447813208
1559,1274980.0354053034
1560,1171672.0100150262
1561,1110092.402157744
1562,1104952.9422455803
1563,1182982.0889150472
1564,1328926.481405155
1565,1747812.4664400448
1566,2031885.7924050966
1567,2055532.461061095
1568,1835462.5464022537
1569,1668329.072490561
1570,1594018.824417158
1571,1457154.689968125
1572,1380509.9180483667
1573,1338142.0905398123
1574,1352139.47318123
1575,1394280.9992794238
1576,1601001.7325146934
1577,1788126.84007984
1578,1883497.5847039276
1579,1831963.3916379802
1580,1700198.1550102816
1581,1547012.5269499328
1582,1383858.1979721598
1583,1254024.1493744492
1584,1222651.4226456354
1585,1210762.2315870936
1586,1229258.4080507988
1587,1304013.4386831885
1588,1446848.4142395856
1589,1804356.879618671
1590,1945052.5071017696
1591,1885595.7210238404
1592,1670225.0471974695
1593,1517823.8961846817
1594,1405138.7666223287
1595,1254345.1896365397
1596,1181717.23370761
1597,1141378.71225953
1598,1150808.9226506595
1599,1196398.7637222046
1600,1353238.442928984
1601,1576483.6272417183
1602,1844558.432266467
1603,1955544.4643210603
1604,1900375.3192779776
1605,1776140.8255968816
1606,1536084.2245368636
1607,1391826.289385118
1608,1287978.9082619594
1609,1270218.026484176
1610,1283775.1609308156
1611,1369109.125206103
1612,1513143.9062090951
1613,1852352.026211397
1614,2027441.0891870197
1615,2015379.88438013
1616,1836977.7535437627
1617,1783962.4630018366
1618,1751071.3425521734
1619,1651127.1243355088
1620,1533050.865337375
1621,1443611.4494755433
1622,1432369.9466607296
1623,1396002.387917729
1624,1475794.5722923242
1625,1647168.1056349042
1626,1852611.1143016052
1627,1894212.5983508413
1628,1802330.8997095996
1629,1748516.8100338583
1630,1554409.0778968567
1631,1397987.4089683478
1632,1275845.8016885363
1633,1218199.2451440918
1634,1218338.160201907
1635,1226748.3872338773
1636,1170727.1881247784
1637,1109547.886507234
1638,1119390.9497361938
1639,1076875.5568696896
1640,1017530.9860335415
1641,916469.8555623721
1642,832060.7201970086
1643,784011.5340947831
1644,704329.9650139066
1645,678420.618457187
1646,716717.3042161083
1647,799244.5927348377
1648,926385.5040719764
1649,1057004.2629269906
1650,1159732.8692656816
1651,1192590.4740411572
1652,1160437.9194038094
1653,1194493.084806838
1654,1104560.2250016348
1655,1022351.1698140054
1656,969383.6069968555
1657,983547.6247079824
1658,989168.9971266555
1659,1033456.2323907375
1660,1134793.885924981
1661,1365013.1960186793
1662,1477321.6792321636
1663,1366487.130424838
1664,1171330.233908204
1665,1056442.3322601349
1666,1046145.4818468078
1667,1001391.0825290881
1668,982310.4138184532
1669,943809.2763380181
1670,937448.1484441287
1671,997024.0324050542
1672,1109371.39143931
1673,1271806.7709315945
1674,1439443.6524243904
1675,1531520.1465008184
1676,1484650.6670081248
1677,1454111.916191626
1678,1316314.2421566122
1679,1247271.968594256
1680,1154407.6307210573
1681,1099982.567332971
1682,1076775.710121096
1683,1087962.000453616
1684,1070416.3281625158
1685,1146536.4929726694
1686,1194230.0455467904
1687,1179949.897928739
1688,1045660.5017183201
1689,904070.478105926
1690,838117.5615086369
1691,778718.4115441539
1692,733046.72209254
1693,701245.3748468081
1694,738285.5049130177
1695,829179.6288618795
1696,999651.3712619041
1697,1227284.4793275455
1698,1398160.5650192236
1699,1442714.9455798394
1700,1390904.9016043027
1701,1381039.3555056443
1702,1318907.0054580132
1703,1204542.8788812654
1704,1118742.569974476
1705,1078373.682321947
1706,1073388.0450716927
1707,1082067.51818532
1708,1074463.4607882332
1709,1082497.141814983
1710,1089195.5335332963
1711,1043794.007433389
1712,923227.3921276019
1713,837321.0752222483
1714,843365.914676796
1715,848066.4972187167
1716,776006.2440778717
1717,707576.9819910629
1718,716656.1140092171
1719,818706.5020672035
1720,1035547.4357598576
1721,1342311.0035001254
1722,1582304.678352654
1723,1699398.4067318265
1724,1689673.7063373225
1725,1654982.5870755578
1726,1478581.6131443116
1727,1311756.1028616903
1728,1223475.7239201292
1729,1175396.9833664645
1730,1169121.2483948248
1731,1206200.5635675103
1732,1414567.848188629
1733,1892944.77978807
1734,2144294.7179602557
1735,2135266.22444124
1736,1950323.4038041958
1737,1823849.9953417804
1738,1744205.2248356875
1739,1663596.8106833792
1740,1638743.5604809697
1741,1565292.8541240047
1742,1657672.4196855195
1743,1784396.5120567493
1744,1921715.365285305
1745,2064388.2199656954
1746,2159253.051456077
1747,2167503.93777338
1748,2048305.844291693
1749,1928721.7731892774
1750,1682733.4186528695
1751,1526212.9548172862
1752,1437230.0089855099
1753,1420040.2914694108
1754,1429306.1238326018
1755,1505502.3701522895
1756,1650461.3050464755
1757,1958886.8595874903
1758,2158883.3835208826
1759,2165390.519841576
1760,1966647.1338998626
1761,1780511.208902098
1762,1639116.76160415
1763,1446506.8286824594
1764,1295634.612339121
1765,1203238.4179557238
1766,1217357.3120212327
1767,1263234.1410019363
1768,1392137.8516823628
1769,1575607.502041047
1770,1771827.0044638528
1771,1852297.9691046341
1772,1768745.2042890924
1773,1628045.9078673706
1774,1400559.790428145
1775,1301541.991545919
1776,1236992.2394476242
1777,1227014.0396186083
1778,1270778.3075841027
1779,1357183.933418874
1780,1505977.5322636818
1781,1867018.317146718
1782,2050680.3805802774
1783,2011235.781465271
1784,1865151.9788378489
1785,1728280.118442787
1786,1632934.9404975309
1787,1495569.4386209839
1788,1424291.2310747327
1789,1372876.792193973
1790,1448346.7804786654
1791,1496543.206530924
1792,1624282.343323049
1793,1807821.877504943
1794,1924431.1844274472
1795,1890429.3121338324
1796,1770301.1412864022
1797,1702618.1867861496
1798,1564058.0405433865
1799,1427569.0767183055
1800,1346496.0735151537
1801,1331303.1313701025
1802,1332799.5120420563
1803,1386594.6999377224
1804,1505299.0600253814
1805,1847195.4503021885
1806,2050917.839534501
1807,2102913.406113364
1808,2006645.9788509486
1809,1947220.8621110024
1810,1829770.0439752603
1811,1671352.9674579394
1812,1540737.1430419807
1813,1413597.5241680273
1814,1370989.280295794
1815,1327592.084360169
1816,1405834.4846379806
1817,1597350.0463932895
1818,1784086.1608305313
1819,1859462.6285843486
1820,1776709.3045595502
1821,1687290.3288641218
1822,1442897.6041662297
1823,1350648.0739677702
1824,1307984.5904095657
1825,1275614.0816112284
1826,1288888.4496202834
1827,1329854.5342164258
1828,1446807.0795341977
1829,1764833.6493002116
1830,1984420.196303361
1831,1973795.8686497589
1832,1853319.1478134026
1833,1821486.8865337637
1834,1816265.4810268565
1835,1798288.8288053458
1836,1708187.5314391698
1837,1469293.8071875367
1838,1290897.441207101
1839,1244146.816948619
1840,1339906.7903659097
1841,1530985.0161583438
1842,1755218.3120754457
1843,1920242.6842427086
1844,1901451.7625986552
1845,1759242.4899508492
1846,1612793.563500375
1847,1456456.2002653612
1848,1373017.5898653113
1849,1328582.4587600273
1850,1299938.8714764758
1851,1261940.8745097136
1852,1244805.4844392657
1853,1303372.3294139283
1854,1427675.158489375
1855,1482068.1850012206
1856,1384091.8938167116
1857,1292428.758835046
1858,1188480.9046610983
1859,1051714.561233572
1860,917207.3767894563
1861,791871.176421248
1862,754579.6502028249
1863,825138.7930175952
1864,971887.0254735606
1865,1138699.6308111565
1866,1273421.530172649
1867,1286089.3023598236
1868,1259773.0858963744
1869,1207192.9914152466
1870,1079051.1516166436
1871,912258.5963850854
1872,803835.2980647394
1873,745805.1233981142
1874,684187.8022412513
1875,653826.3789905532
1876,609743.9026316658
1877,629436.4570626335
1878,639681.5071801075
1879,604621.0582470853
1880,561874.1163616006
1881,527170.9244827321
1882,508145.56486695504
1883,484094.7356169031
1884,392211.8793890115
1885,301410.7343742185
1886,293282.87006585055
1887,320010.1777596003
1888,444099.9112457033
1889,732844.7409671744
1890,1023491.6901673364
1891,1233484.044371244
1892,1232661.566133439
1893,1308589.5805589103
1894,1214660.4883664562
1895,1018483.0868746726
1896,948330.7304740738
1897,936776.7768448531
1898,935766.6509308505
1899,957493.3751262395
1900,1075471.0420553307
1901,1461281.1008006493
1902,1697032.4357950862
1903,1706335.8108286592
1904,1640976.5151232833
1905,1494313.4727633402
1906,1376399.7118005469
1907,1239880.2747355606
1908,1138214.4672835153
1909,1184182.2718415852
1910,1272244.8543028266
1911,1344417.1186666975
1912,1472059.2735759052
1913,1614085.7988008526
1914,1807348.8341397862
1915,1906516.672302637
1916,1876743.8456253652
1917,1763668.8912521354
1918,1528845.2571211136
1919,1377659.1923425165
1920,1343321.9120671144
1921,1300988.3387867718
1922,1322962.533608539
1923,1397765.3501380193
1924,1486590.6402766104
1925,1845927.2212158348
1926,2055086.303422722
1927,1995155.2377106324
1928,1811262.966822078
1929,1681576.1181082434
1930,1723428.3646467044
1931,1777463.2065502033
1932,1755939.9580849267
1933,1687454.251170828
1934,1696054.5144070145
1935,1705393.6922147607
1936,1807315.0981037912
1937,1979852.312956144
1938,2088113.492636108
1939,2107169.916881401
1940,2018374.1218199497
1941,1903936.1698927593
1942,1683612.8469852991
1943,1517650.6705089984
1944,1413281.7010286916
1945,1364507.291561598
1946,1370738.7995486965
1947,1389491.8758421196
1948,1497395.004942325
1949,1830173.8652757483
1950,2079849.300702646
1951,2138240.3630001605
1952,2043115.3565938345
1953,1965797.5159877653
1954,1947012.001971066
1955,1769273.4369935987
1956,1617111.10139183
1957,1477898.013417257
1958,1470100.7125674225
1959,1543571.756769878
1960,1678156.6840949103
1961,1787208.5920670538
1962,1915655.012364339
1963,1977062.979026902
1964,1911182.140487096
1965,1831666.7693951116
1966,1622016.8047479917
1967,1448011.6066617148
1968,1384687.8323809323
1969,1342195.4914955066
1970,1372992.4404951883
1971,1424417.1800637236
1972,1534046.3053438268
1973,1895866.1579873918
1974,2114775.605560883
1975,2113578.1414817004
1976,1990193.5360875884
1977,1905108.3241477383
1978,1860802.5239385546
1979,1735006.2554513777
1980,1664439.9059137083
1981,1619949.9746088926
1982,1616446.5615452523
1983,1618489.23249011
1984,1716366.8113271769
1985,1905575.7743913447
1986,2040522.075233921
1987,1973495.1787323316
1988,1933474.8991203404
1989,1775312.7729716643
1990,1528624.7595173826
1991,1347614.1612637097
1992,1243974.0584055595
1993,1182629.7952989968
1994,1199628.5057445453
1995,1255699.9426966333
1996,1355206.7904396157
1997,1673039.792724796
1998,1770870.5309989804
1999,1652523.7173162652
2000,1442517.3071778049
2001,1318300.6352845896
2002,1231038.001495065
2003,1246590.1947486463
2004,1161598.4817798105
2005,1122366.5106045678
2006,1083543.8287606433
2007,1117000.7816455755
2008,1234385.9220518547
2009,1349221.574855819
2010,1493658.3660304686
2011,1463374.3589625177
2012,1393120.3362843567
2013,1402876.2378927567
2014,1368190.664191712
2015,1282335.1736542876
2016,1209923.802399025
2017,1157045.4957638325
2018,1131611.6096823679
2019,1121095.267875107
2020,1115673.839172231
2021,1199865.0184760084
2022,1324250.6804811347
2023,1357138.8987741377
2024,1300456.6658185136
2025,1161808.186631061
2026,1066395.4970502853
2027,926929.2017306244
2028,837978.0389895524
2029,738388.1910566775
2030,744818.4847393021
2031,790744.2143865721
2032,950240.9893632098
2033,1177378.6136839443
2034,1439388.6909197187
2035,1566386.210956806
2036,1546825.3294363325
2037,1534973.278127057
2038,1376118.861072816
2039,1203432.632151308
2040,1098338.0705286618
2041,1017430.7573517509
2042,997657.9132928207
2043,988278.0706641432
2044,994229.33252977
2045,1005935.0558159727
2046,1016392.2973856487
2047,1007645.0775573242
2048,916481.4472409551
2049,737364.8376877906
2050,708666.8415963554
2051,698782.6329349305
2052,657566.2082482907
2053,616464.9505613539
2054,662670.409307244
2055,760283.0129650154
2056,883785.9573269401
2057,1045109.6130466843
2058,1246675.1100197986
2059,1403859.0940049326
2060,1451579.1517079743
2061,1611118.6132134635
2062,1519269.4523345858
2063,1328226.2890527945
2064,1238065.6840298392
2065,1211522.0156141105
2066,1207341.4366097064
2067,1252171.889096746
2068,1365187.6355458554
2069,1748871.9290868442
2070,1973399.3702132953
2071,1944635.0695347027
2072,1782017.853683992
2073,1638369.5218913276
2074,1546229.6873996784
2075,1431798.8109649697
2076,1388216.9344972605
2077,1361157.1523578193
2078,1355146.2182640163
2079,1324706.7069372549
2080,1442470.50886064
2081,1626399.8543376767
2082,1876140.0468961634
2083,1975058.9702425608
2084,1985391.4179859143
2085,1955017.8476742324
2086,1707625.8629191746
2087,1541782.186844703
2088,1443686.2500657137
2089,1340177.2541858933
2090,1382805.1139299234
2091,1414806.3003257725
2092,1520664.8501698475
2093,1901225.3998923588
2094,2059234.3114618731
2095,1979256.14437731
2096,1798363.1373342094
2097,1673643.4293426187
2098,1540441.535871414
2099,1418041.831928792
2100,1322444.2465032784
2101,1204815.5930743678
2102,1201212.9802871707
2103,1247851.1223680964
2104,1402988.0475700041
2105,1633450.280025044
2106,1910644.1717980616
2107,2045189.3363754074
2108,2013291.6112304279
2109,1931388.5336320968
2110,1723334.2571025307
2111,1560027.673260747
2112,1479029.436982767
2113,1466321.981131009
2114,1432491.6447212782
2115,1449243.2630800467
2116,1553734.4359438645
2117,1868644.1319621736
2118,2075195.2857280988
2119,2061159.9381170005
2120,1907207.1045151346
2121,1808943.5733348047
2122,1818467.4104619764
2123,1708323.0428893701
2124,1630262.5576831682
2125,1559135.1122950795
2126,1527212.5571547928
2127,1549680.1556187414
2128,1695186.2285347607
2129,1909986.8386712528
2130,2124822.2597181923
2131,2155212.3920034226
2132,2108167.667676163
2133,1966433.4222305072
2134,1761063.4439696777
2135,1566954.6096488726
2136,1437462.2201844344
2137,1375060.7832770264
2138,1367447.3920042424
2139,1435044.6103685417
2140,1553071.7775411683
2141,1921149.2772918923
2142,2147403.8441095063
2143,2094408.4564706807
2144,1934311.7271598722
2145,1748076.2502707422
2146,1652415.0070087817
2147,1518098.0595991246
2148,1467188.086043559
2149,1388584.097462673
2150,1434240.4390980282
2151,1532246.2557783697
2152,1663510.37192707
2153,1866978.815481599
2154,2035716.6613849562
2155,1936083.5805569477
2156,1812576.2742399788
2157,1791703.1708056433
2158,1763800.1748073418
2159,1637427.050818553
2160,1514051.157762799
