Time Step,Objective
2487,1165816.2953671634
2488,1344554.4092859244
2489,1656651.53343367
2490,1899318.376368661
2491,1989287.4306068092
2492,1982272.5206872958
2493,1805613.5688147466
2494,1577871.5966011942
2495,1436338.1054423854
2496,1352730.315645388
2497,1348486.8661981844
2498,1362243.2696278181
2499,1369074.7421342705
2500,1370162.1515133441
2501,1407774.2266244218
2502,1463860.3680738737
2503,1511087.93510245
2504,1391650.4089555321
2505,1170860.1409109049
2506,1005160.7538459754
2507,908803.6990979692
2508,839684.0555643137
2509,774806.5582758132
2510,738418.4759628606
2511,776116.54620763
2512,976142.1031202092
2513,1307269.1394819852
2514,1485691.356216655
2515,1563682.680568331
2516,1587672.8857426478
2517,1503716.3659359585
2518,1340977.2051945014
2519,1176329.990383199
2520,1082555.6711229824
2521,1055855.2088512564
2522,1058127.0866419172
2523,1078784.0448451508
2524,1088458.5563367316
2525,1059934.6338345641
2526,1113079.248862272
2527,1198539.222412529
2528,1148077.804256108
2529,1007073.6796774836
2530,959698.0582257806
2531,946669.9323936362
2532,858592.5084410227
2533,774581.2288366185
2534,783570.1138293607
2535,923154.3518338075
2536,1137769.8613133393
2537,1394977.673474144
2538,1525600.6013610265
2539,1539708.0682956057
2540,1510379.3495653216
2541,1494604.9559052056
2542,1285302.5851514458
2543,1181355.1228201436
2544,1123361.5341871586
2545,1109587.0197129021
2546,1129878.4145110347
2547,1182067.7225619724
2548,1407667.453804376
2549,1799666.3065438871
2550,2037777.2131354774
2551,2092555.5586609528
2552,2003245.3990330987
2553,1864149.2949199453
2554,1752179.2835654728
2555,1636083.8237675813
2556,1566089.589056005
2557,1450043.5951773124
2558,1369848.227227783
2559,1348183.292288483
2560,1421594.0107901522
2561,1660187.477189281
2562,1930884.9867001246
2563,2027970.5979207004
2564,2043816.8260169118
2565,1901553.4872132507
2566,1666228.6315541773
2567,1567311.4285000535
2568,1599751.305558997
2569,1595345.4639494598
2570,1655170.8730985522
2571,1712230.5422917134
2572,1838973.070783499
2573,2186498.14945785
2574,2320038.0443777265
2575,2129174.7278429405
2576,1782091.6469111447
2577,1480797.7883853323
2578,1374641.742397433
2579,1321237.5928428485
2580,1243008.0591218176
2581,1164634.951077573
2582,1170308.1325106225
2583,1195046.590092416
2584,1368323.8205086691
2585,1657674.6032264633
2586,1944810.8379130915
2587,2082461.1895934707
2588,2056965.5768739292
2589,1890932.108587583
2590,1640016.235835429
2591,1470582.6979158777
2592,1400521.4075412217
2593,1367216.3883024624
2594,1414733.996712003
2595,1486411.9778261904
2596,1654171.1533602187
2597,2063662.948813065
2598,2235788.3988661217
2599,2175040.983307894
2600,1877868.1607187411
2601,1638536.3866450044
2602,1506284.441315241
2603,1454920.1706894047
2604,1463666.5922987438
2605,1391234.259031485
2606,1401476.3637728486
2607,1433954.6075223505
2608,1518480.4666542003
2609,1770060.8630196596
2610,2013348.673882424
2611,2056300.2043736184
2612,1999925.6135668203
2613,1797503.4007079445
2614,1548790.6668133659
2615,1410544.305498481
2616,1335357.1340840235
2617,1284629.6480596964
2618,1361093.4069742295
2619,1422412.2028356995
2620,1524810.1623275757
2621,1917396.5865380717
2622,2167630.3177301753
2623,2178851.7685715696
2624,1861894.881799851
2625,1593729.0994582642
2626,1494692.584998723
2627,1373493.6768501664
2628,1308104.770848907
2629,1228385.0224913377
2630,1212063.9156671823
2631,1220784.642482009
2632,1385938.7628674745
2633,1732800.4562242609
2634,2031846.6817685901
2635,2110510.914010326
2636,2142944.2182068424
2637,1959388.2596195033
2638,1709060.0368102184
2639,1610165.8718403885
2640,1528413.599315186
2641,1515486.7507692457
2642,1542011.586660196
2643,1591318.4094911083
2644,1688446.0425077083
2645,1978694.673986082
2646,2102813.4606133094
2647,2033698.8748965962
2648,1637066.5593860862
2649,1340975.3771134503
2650,1209453.078700983
2651,1123231.1145411592
2652,1070693.6828470475
2653,977856.4907512728
2654,966937.8731345815
2655,1000271.9889673273
2656,1148739.7777204711
2657,1442173.683076513
2658,1740142.3938132308
2659,1860870.9025175883
2660,1881823.1601487494
2661,1764853.401723518
2662,1477229.2017827465
2663,1297803.9789564214
2664,1251098.1594334648
2665,1240037.6345699844
2666,1248995.349437303
2667,1258273.9076147098
2668,1241395.9763480471
2669,1283735.8444411939
2670,1388262.2767450397
2671,1442827.360876581
2672,1316064.3762974888
2673,1154010.0480359134
2674,1073017.328172595
2675,1028650.8144522057
2676,950693.3696484475
2677,877469.6540141181
2678,878890.5222197132
2679,925782.173555045
2680,1137746.3661646668
2681,1456617.1872371004
2682,1692507.3253289473
2683,1714395.316747611
2684,1730153.552456987
2685,1641842.3132587494
2686,1453006.5127902068
2687,1272719.7900681577
2688,1159275.885943372
2689,1127540.5832193885
2690,1108016.611925851
2691,1100907.3508929287
2692,1095196.6169595732
2693,1041352.9604111675
2694,1075887.272924249
2695,1114522.0118546288
2696,1075205.5613056435
2697,971924.6289620675
2698,823130.2029038435
2699,745565.879182568
2700,678013.0827872
2701,604417.9552688875
2702,605275.7642976493
2703,657756.8987753794
2704,868203.0008214539
2705,1279542.1659964484
2706,1544433.6955486895
2707,1607311.0612489863
2708,1661692.702994778
2709,1630448.5043009238
2710,1457342.2483480491
2711,1323496.6112221763
2712,1266744.2946120044
2713,1259591.1907811507
2714,1294905.8001494016
2715,1383456.3710178095
2716,1597143.81358845
2717,1992075.0352890713
2718,2236984.1342288884
2719,2206984.0505218585
2720,1938944.3646676983
2721,1736502.4641707118
2722,1595623.8727248893
2723,1524591.0378322562
2724,1456558.9021045524
2725,1379824.5876641911
2726,1372845.8976634247
2727,1452337.9614103448
2728,1674170.3297408172
2729,1977826.977648913
2730,2178549.40674435
2731,2239153.8125706213
2732,2170529.7654630174
2733,1965358.7638064371
2734,1669173.5812240508
2735,1462351.5931892926
2736,1361274.7168983805
2737,1318552.1921641335
2738,1334067.6458126223
2739,1406021.5477584794
2740,1581285.4557988055
2741,1971509.6436572026
2742,2180005.2502127336
2743,2224630.358299572
2744,2045403.784415317
2745,1967316.2490383638
2746,1905604.7065970309
2747,1831388.79360905
2748,1757638.3664401404
2749,1712912.2252863874
2750,1750131.9415826115
2751,1790571.9153503876
2752,1841154.0635462387
2753,1962343.5042838366
2754,2137993.1057032193
2755,2172842.2201933013
2756,2180898.484181033
2757,1947860.9370283112
2758,1636918.8763473292
2759,1402370.0234734924
2760,1319010.0376175449
2761,1337893.1030697534
2762,1408680.3022065095
2763,1539248.4836947322
2764,1725462.719648507
2765,2065343.453727777
2766,2260659.4643016635
2767,2149855.656894876
2768,1936180.6016635504
2769,1751266.8549036814
2770,1652737.3279719807
2771,1612030.7479496154
2772,1611334.006939222
2773,1629808.0575265724
2774,1707197.8842183782
2775,1742121.0810411922
2776,1817909.0903857963
2777,1946995.8619600886
2778,2023319.1547126549
2779,2024602.733414947
2780,1970058.2701044823
2781,1787526.8871779155
2782,1537987.1953347693
2783,1350945.3903335896
2784,1222565.0977770938
2785,1159872.8793042556
2786,1153472.255200334
2787,1154128.9777553715
2788,1303947.065350296
2789,1715042.9159714628
2790,1908130.503464277
2791,1925399.7393114206
2792,1738652.4139516146
2793,1593017.1578213396
2794,1468495.7510431574
2795,1278713.2204204074
2796,1256370.844141129
2797,1248452.683502002
2798,1279118.9478035856
2799,1297875.8333120097
2800,1320843.656883688
2801,1517520.219117686
2802,1715639.0521411994
2803,1810027.9407299757
2804,1810393.321844137
2805,1616525.324145276
2806,1396992.8064234958
2807,1234338.331294428
2808,1085479.1079082487
2809,1069833.3603420455
2810,1139859.7342333659
2811,1234742.1493691914
2812,1407534.1084941293
2813,1774504.932388956
2814,1955053.6727330987
2815,1892558.9185340088
2816,1555733.282607026
2817,1385759.9430597094
2818,1282293.5075288084
2819,1261312.6904203712
2820,1199693.7131628813
2821,1156402.6054283362
2822,1163386.4930349553
2823,1186647.1517510475
2824,1338258.6488251388
2825,1528634.6191310827
2826,1738018.3025234828
2827,1803948.3088865574
2828,1766991.2886280355
2829,1577783.2363206341
2830,1337529.0976153133
2831,1198058.4954397778
2832,1113914.5785028134
2833,1120445.3149571503
2834,1125665.4757258259
2835,1151517.6314356632
2836,1167361.8281301707
2837,1164053.1221082655
2838,1241398.86913526
2839,1276929.8088890235
2840,1190631.9055431301
2841,1044319.3364725839
2842,954839.678447057
2843,953078.2135735756
2844,956827.9118910761
2845,898179.831128902
2846,906917.290864641
2847,978057.5871005349
2848,1159548.696310649
2849,1404612.8578473243
2850,1534255.3417262328
2851,1510810.060949262
2852,1509917.7700779072
2853,1414758.1575676214
2854,1202261.2290490267
2855,987783.3499912091
2856,934994.2053635814
2857,867072.7984617918
2858,847103.6092381077
2859,869413.2246162366
2860,942885.8964543083
2861,954917.7468839152
2862,1013684.1395378817
2863,1083464.3225113442
2864,1101002.169423478
2865,1010255.9231923932
2866,925262.3719481991
2867,828089.810883907
2868,623136.689328658
2869,550218.7808000424
2870,556484.9403203024
2871,658546.5094236918
2872,860983.3409368644
2873,1156348.1829833104
2874,1400199.4079485994
2875,1529017.7895346198
2876,1616344.2394577353
2877,1543903.1765574215
2878,1312323.360349566
2879,1205503.8421566095
2880,1107366.5834068847
2881,1088670.009152203
2882,1077883.5579930227
2883,1146472.0655887525
2884,1261014.5029400475
2885,1517990.162893278
2886,1743283.949896776
2887,1847853.6753292219
2888,1752740.8263102605
2889,1553518.9587785052
2890,1438772.9560463077
2891,1346395.1496048863
2892,1212845.1030657166
2893,1195729.6515055418
2894,1203681.1227275894
2895,1238410.1492913032
2896,1211930.839378201
2897,1348129.0297997398
2898,1447842.523633923
2899,1457830.8574549903
2900,1429025.6928214591
2901,1272723.8857064652
2902,1115862.8942057686
2903,976037.7823838373
2904,900318.6505850848
2905,845381.9804462903
2906,850307.5771457825
2907,851940.5521320483
2908,865034.8568628252
2909,845813.080832501
2910,926800.5003794107
2911,956862.0988175364
2912,858180.8342148941
2913,773762.1292360058
2914,742023.4886322527
2915,700538.3048651314
2916,618715.7464544352
2917,632007.1229208721
2918,744197.0504293141
2919,865139.4647961097
2920,1097220.5814046918
2921,1375950.241613599
2922,1479608.355106349
2923,1607687.5431228601
2924,1740085.2213670355
2925,1468520.222373267
2926,1267652.319004259
2927,1214838.456546132
2928,1124871.1684994895
2929,1093211.8847941875
2930,1111115.5841219642
2931,1121585.2709355745
2932,1224318.4869794222
2933,1646891.3121606852
2934,2001941.707114713
2935,2140091.193498224
2936,2044028.1925193667
2937,1891304.0571828699
2938,1726914.0490634015
2939,1675586.913479192
2940,1632164.8594641427
2941,1533524.1428297355
2942,1468635.3675132056
2943,1490127.8592468358
2944,1566191.140582907
2945,1718412.732401553
2946,1796277.449592568
2947,1763577.344866473
2948,1649174.6079660929
2949,1401977.2603501785
2950,1146452.607349737
2951,982362.225198214
2952,934813.2086892467
2953,911420.1545094538
2954,942846.6222982244
2955,1014000.0905683842
2956,1170669.9923754928
2957,1528106.0189629544
2958,1805540.5437155915
2959,1808997.3845510362
2960,1626088.5933354362
2961,1504056.346129098
2962,1432142.591536605
2963,1410264.399666177
2964,1325819.917016674
2965,1316496.1708485694
2966,1346385.2113340176
2967,1462065.1886496325
2968,1745423.8147022515
2969,2023959.834532976
2970,2187818.204927803
2971,2141909.1283052904
2972,2033169.0743256407
2973,1739449.396671779
2974,1372680.0195358142
2975,1195862.0087115671
2976,1054463.5827218548
2977,963779.8023394912
2978,930582.9409332976
2979,962450.0484339296
2980,1068415.931373714
2981,1347790.882715376
2982,1551490.1626822772
2983,1553462.1037505127
2984,1333781.6439855604
2985,1125093.1753042352
2986,967087.3511745187
2987,958189.0013228446
2988,859923.0583832595
2989,817422.6670427186
2990,815624.3790201276
2991,872944.5989516514
2992,1014108.5979357747
2993,1191798.8514598464
2994,1491728.3018615393
2995,1617168.0711237919
2996,1504536.2375171662
2997,1333592.4893099293
2998,1199367.9201427372
2999,1101241.8729095703
3000,995167.4050025577
3001,939784.0478840822
3002,943367.995918113
3003,970107.2042632527
3004,989571.4874500843
3005,1060790.0737089508
3006,1231126.8530771462
3007,1319479.6844424114
3008,1235761.7561627177
3009,1131625.2779383317
3010,1065682.7207723917
3011,997509.7442987348
3012,898286.0214061606
3013,823800.4590240315
3014,830547.7689366993
3015,866533.2188573204
3016,967826.2920457062
3017,1153785.2708587109
3018,1295765.7926360825
3019,1252697.0197564624
3020,1238365.336199045
3021,1156349.1253313702
3022,1013214.2513849022
3023,843227.2376168291
3024,723913.4504705467
3025,674582.8788162332
3026,687297.3352103608
3027,698337.129148825
3028,707014.2912710572
3029,702871.7596128209
3030,767105.5840661708
3031,812564.445949657
3032,761373.7873558314
3033,714338.2759528112
3034,765189.855437468
3035,827986.1790911576
3036,758565.8231214732
3037,677453.219700567
3038,717585.9743480225
3039,814167.27898192
3040,1093389.5151122564
3041,1320975.8235532658
3042,1564996.7588034754
3043,1629023.0074291155
3044,1677178.946947729
3045,1618967.154299717
3046,1409421.5818595742
3047,1295093.3776914452
3048,1220978.7319254891
3049,1221635.3953902698
3050,1293402.0510435647
3051,1345595.0126306473
3052,1510205.2810121244
3053,1959325.033652969
3054,2235639.606017925
3055,2220711.30948414
3056,1994438.0993866797
3057,1856947.572292102
3058,1739192.8306909653
3059,1617906.1250602282
3060,1512676.2408794505
3061,1476373.7403503365
3062,1519986.2050617915
3063,1610892.699278988
3064,1775575.7690241695
3065,1976716.9423877636
3066,2091687.3680803268
3067,2076093.9522954195
3068,2019907.3840420437
3069,1752454.8484628522
3070,1388916.744245052
3071,1277172.6713405848
3072,1227037.3357863452
3073,1170832.2738536159
3074,1190743.4753750577
3075,1208356.8323134175
3076,1298572.7900076644
3077,1563014.8174927616
3078,1714235.4406609368
3079,1678614.950959326
3080,1504493.910342942
3081,1139905.2542876245
3082,1042884.490215308
3083,953466.5530964679
3084,945343.9777179521
3085,937891.7236088939
3086,1045231.5267832718
3087,1063063.116038488
3088,1174318.4824361552
3089,1400682.1230693196
3090,1559863.6478429877
3091,1592676.961824127
3092,1613070.2330339183
3093,1404821.0130236591
3094,1156032.2290751138
3095,1011869.183677354
3096,943107.2001151512
3097,912596.8506634055
3098,935650.7676430965
3099,1007874.4026680776
3100,1151014.501469993
3101,1526245.5067515662
3102,1790855.2113768621
3103,1745629.6871919734
3104,1555938.4911544218
3105,1405425.1561076797
3106,1319524.4867873122
3107,1141012.3277939733
3108,1109017.220200596
3109,1059203.6986474458
3110,1057555.0097784477
3111,1083218.152038707
3112,1298793.9377697173
3113,1615076.3197120118
3114,1846835.6363147264
3115,1913320.4982429266
3116,1903269.8508267908
3117,1701546.6518466338
3118,1390871.6677128898
3119,1245997.2963999198
3120,1111672.4772165564
3121,1059829.4205044883
3122,1092746.8620182725
3123,1123047.1528981437
3124,1262845.7299146461
3125,1561243.9654074723
3126,1782782.5098693878
3127,1705509.971343127
3128,1510502.8705052924
3129,1314105.599034149
3130,1166685.4461141562
3131,1025112.5316914463
3132,968418.5540669623
3133,894573.1095186959
3134,896079.7223153312
3135,947352.2802545226
3136,1167389.724112263
3137,1490820.8637575111
3138,1764296.658179741
3139,1814989.1686485237
3140,1772641.691136373
3141,1498692.9881484099
3142,1301538.2537267965
3143,1199280.9412426148
3144,1175595.3736694697
3145,1174816.3884904883
3146,1203068.779501827
3147,1253412.683121659
3148,1403463.1097814876
3149,1799112.0142032185
3150,2064446.8002543023
3151,2019635.2744473116
3152,1802915.7278682669
3153,1542865.0546106137
3154,1394886.452249269
3155,1294000.1529470773
3156,1188608.2087978602
3157,1117811.7460681472
3158,1082331.3020562434
3159,1053864.0786696128
3160,1155252.6045365762
3161,1299761.2420999424
3162,1450773.6617221283
3163,1522338.2189520192
3164,1511217.7253122288
3165,1404292.3344413673
3166,1270217.2979476897
3167,1223706.2977791363
3168,1162827.1955871705
3169,1123595.1899649817
3170,1148426.9491845954
3171,1150967.8571437977
3172,1160861.3298680459
3173,1226652.9090777051
3174,1395254.3023339056
3175,1456995.238786055
3176,1325609.178066587
3177,1179866.0767912962
3178,1083752.325581335
3179,1013046.194104557
3180,953350.748048546
3181,876548.7640939759
3182,827210.5248996973
3183,899839.8019832328
3184,1119598.7114878306
3185,1364584.4034143523
3186,1569703.1577403294
3187,1582249.9711188008
3188,1618086.2138035975
3189,1594122.1471543591
3190,1392085.5620353096
3191,1224581.239728006
3192,1142579.8508365648
3193,1085550.2482941207
3194,1056430.8518981459
3195,1063578.1092996364
3196,1037122.92046076
3197,993454.4926862624
3198,1034410.2716096222
3199,1012493.8718524448
3200,889352.4485080777
3201,812774.8082288707
3202,772460.6443403424
3203,718052.771230554
3204,628440.7871000537
3205,633311.1863366745
3206,676583.8201463219
3207,787971.1228145476
3208,1027176.6469479422
3209,1313894.8882089795
3210,1530688.374641946
3211,1568276.1700721278
3212,1600899.8028293597
3213,1592698.2850701746
3214,1368057.455481522
3215,1184813.7011167274
3216,1070764.694937126
3217,1033899.8699794565
3218,1043701.7461736802
3219,1114993.125152128
3220,1248987.025612739
3221,1636181.0558170497
3222,1838627.3988661496
3223,1856236.629244155
3224,1613444.7554140822
3225,1442151.3694416336
3226,1213115.5217084861
3227,1041011.4650446245
3228,906592.1136940651
3229,839505.758654781
3230,843762.0977214462
3231,868274.0482186468
3232,1034911.7744049899
3233,1358863.6194970484
3234,1715103.0556874424
3235,1833771.8023716449
3236,1868506.2146327698
3237,1706117.676750829
3238,1456883.9325509204
3239,1346317.2340836567
3240,1301008.5826847376
3241,1284126.1512793382
3242,1302978.2219213755
3243,1310992.2525927033
3244,1417411.433745212
3245,1771515.1325913898
3246,1996617.2619311223
3247,1992326.9745008852
3248,1810583.0875086444
3249,1710173.5731423972
3250,1671119.427972414
3251,1583372.9133590248
3252,1532130.5559749987
3253,1451228.8747356448
3254,1485691.2247569603
3255,1481499.474478031
3256,1509227.1280828838
3257,1621667.2484065238
3258,1770168.3153661883
3259,1768873.1120593364
3260,1748158.4374908167
3261,1567570.315238127
3262,1337726.6796730275
3263,1173785.6510121226
3264,1116569.2155185724
3265,1081003.6507090149
3266,1101694.1009311327
3267,1167798.8433513057
3268,1313227.6703972071
3269,1646980.6522129697
3270,1853775.4724693622
3271,1756526.861289069
3272,1526404.878157223
3273,1255099.5524394296
3274,1141584.9035778653
3275,971979.5447545225
3276,860687.132886943
3277,825843.0564622913
3278,823046.5632908097
3279,845216.3262442197
3280,1044695.7846264626
3281,1350718.7990400041
3282,1628169.2189007276
3283,1733907.4214456913
3284,1807842.3478137539
3285,1834204.368807236
3286,1639480.397359947
3287,1561857.1087619048
3288,1494157.8137421587
3289,1448616.7574393246
3290,1447997.0486468433
3291,1423764.5521087942
3292,1311998.9317982667
3293,1241023.5734065152
3294,1227766.2171764395
3295,1175910.4784849386
3296,1056173.488715333
3297,878517.0857346717
3298,838550.6799527404
3299,775753.6036515707
3300,685324.444516963
3301,610897.2794303406
3302,603893.0138837605
3303,686412.9784055249
3304,887219.0282038392
3305,1123659.5147742238
3306,1268332.2832790264
3307,1303471.3054132783
3308,1308588.1341852664
3309,1250615.9779913283
3310,1125867.263943075
3311,972019.9581469961
3312,885721.6465705667
3313,888542.9856163574
3314,887298.6922045194
3315,914124.0549460823
3316,1033418.8603228477
3317,1259170.8154133365
3318,1436656.3835564626
3319,1437265.5405578136
3320,1240312.8996404759
3321,1014626.5240563073
3322,925151.8724241322
3323,918096.2210461546
3324,894059.3585509349
3325,915759.5918277326
3326,1057407.3335422215
3327,1254433.9251257873
3328,1431664.2391679655
3329,1617458.2835425478
3330,1829049.8927816846
3331,1846105.578308734
3332,1808777.8640851257
3333,1674813.3100493958
3334,1494074.1975965453
3335,1357883.9067655136
3336,1253520.7989536065
3337,1202679.1789794378
3338,1153549.257763119
3339,1194271.7367674417
3340,1215225.9274072004
3341,1297895.16490124
3342,1448637.893024565
3343,1482195.6136645623
3344,1406419.8230579395
3345,1250199.4220438243
3346,1139399.7658515205
3347,1117016.8542234737
3348,1028027.3072437774
3349,961537.2776696627
3350,960415.6285735063
3351,1011068.374259503
3352,1201937.069322395
3353,1404940.0774345875
3354,1614284.2349996916
3355,1623665.7799445207
3356,1657070.2854535372
3357,1587582.4384391217
3358,1398516.8628102613
3359,1213785.2364125398
3360,1107736.325090804
3361,1030189.7315251825
3362,1032164.034268108
3363,1054079.7674316457
3364,1068502.9854168333
3365,1074961.7466831612
3366,1131637.231768385
3367,1144352.72241963
3368,1075141.696925641
3369,967214.0875862062
3370,966651.5082347636
3371,920713.8158519162
3372,772981.8203259237
3373,684926.55814396
3374,693136.9296281321
3375,758502.6392924417
3376,971153.1960787945
3377,1286429.6006192674
3378,1599185.47528915
3379,1674553.4829271047
3380,1657563.0851851562
3381,1623094.5227908848
3382,1443408.3549496802
3383,1292689.0961129442
3384,1193675.6585040586
3385,1152543.8418416397
3386,1149926.2603022568
3387,1181946.7613497728
3388,1343686.4711125505
3389,1766663.2812465052
3390,2003844.540695488
3391,2039988.66141125
3392,1955458.0375451893
3393,1808082.2465204527
3394,1651052.8653969548
3395,1509108.3803085082
3396,1488793.4788796029
3397,1489342.6464925273
3398,1499080.094194308
3399,1530395.0564139192
3400,1665494.15565186
3401,1846981.088748971
3402,2043831.875499114
3403,2069283.089641612
3404,2008686.0378977552
3405,1832595.9666145362
3406,1605493.5977673144
3407,1525997.1074918015
3408,1436082.9461608424
3409,1393131.5348233029
3410,1410463.292664607
3411,1465325.6059026655
3412,1583269.1125449366
3413,1915357.7895429072
3414,2111906.274052931
3415,2104881.902676555
3416,1945635.980831273
3417,1847049.9745301963
3418,1733939.6494276817
3419,1614497.8326410656
3420,1568229.6126623908
3421,1609046.8461487158
3422,1666167.3938523924
3423,1735001.7136143402
3424,1825603.885882075
3425,2003953.662941832
3426,2141016.153026795
3427,2165201.7364152623
3428,2146377.046308819
3429,1990630.1746017104
3430,1750351.4889530302
3431,1619580.3003028203
3432,1540308.8546813272
3433,1503427.2420363962
3434,1499887.9228293735
3435,1584533.6881301173
3436,1710963.005716757
3437,2108232.7580778254
3438,2336415.997727261
3439,2257061.988301416
3440,2034307.0485802358
3441,1829043.2726925923
3442,1765990.0213074344
3443,1716142.2888059851
3444,1705924.9846738393
3445,1692442.9532043193
3446,1737374.3390868774
3447,1829206.877639244
3448,1947576.055745978
3449,2148747.023938152
3450,2302200.907174741
3451,2299159.220757677
3452,2256807.193073922
3453,2104094.7932507885
3454,1877429.2741136274
3455,1701599.5672424855
3456,1579137.642023872
3457,1504882.2266944519
3458,1509180.3252499416
3459,1544231.4629047455
3460,1656898.9207095075
3461,2022832.0061830091
3462,2281619.1230699657
3463,2263428.8158847075
3464,2049194.717920997
3465,1873750.2776158461
3466,1795308.3395289525
3467,1723403.854469308
3468,1693942.5544660129
3469,1685580.6876623624
3470,1724876.6798599823
3471,1712533.956644948
3472,1741126.0669524125
3473,1849072.3217578633
3474,1996235.1984265698
3475,2036523.2903911292
3476,1936886.089604931
3477,1751883.705536754
3478,1553504.3210562433
3479,1426136.4592232914
3480,1333569.512832969
3481,1264239.7204870165
3482,1270493.6607629452
3483,1332468.146162743
3484,1477325.4712599237
3485,1863067.8527991993
3486,2070375.9139864333
3487,2003758.2659875
3488,1761720.866931747
3489,1583938.8233312974
3490,1389766.0284056065
3491,1312186.4658939957
3492,1287184.5840299886
3493,1207794.3880159627
3494,1188218.8943048227
3495,1198437.035424461
3496,1282556.8741028837
3497,1444223.6711942684
3498,1663639.8305308975
3499,1761905.7179599758
3500,1720720.0808109734
3501,1668213.8176352815
3502,1494367.3092526458
3503,1397361.1877428873
3504,1281685.0509330663
3505,1181630.8541770652
3506,1162230.910423729
3507,1156269.084987325
3508,1137776.6617507131
3509,1247051.1740213227
3510,1402465.5985686416
3511,1410622.8334498375
3512,1233578.2080529593
3513,1022263.9812969273
3514,874214.8203341617
3515,767114.6964196967
3516,680363.9595414189
3517,603029.8753855971
3518,606629.6985374993
3519,684176.9876378372
3520,875397.3670801872
3521,1169495.5297400898
3522,1412212.375905469
3523,1498920.169453413
3524,1450913.9337206385
3525,1380984.3726023163
3526,1186012.4267346314
3527,1013131.8354893859
3528,870412.5566869233
3529,773540.89026608
3530,728987.5357088585
3531,716370.1930847403
3532,691062.425788801
3533,709559.815755103
3534,749286.5392088786
3535,715555.524867143
3536,657006.7663136174
3537,547572.1680842704
3538,492864.6848316541
3539,439378.06385275576
3540,335763.434710603
3541,291329.86846437055
3542,277740.6220253233
3543,302326.4198364016
3544,452879.5516315943
3545,757165.9460088597
3546,1074794.2282790847
3547,1230878.9155126663
3548,1267000.0165440706
3549,1305438.1887260901
3550,1200359.6458026117
3551,1074653.0132214439
3552,965553.2723382312
3553,922616.8438411552
3554,915168.2628732133
3555,906849.8308195443
3556,907077.9873714001
3557,929742.333386324
3558,968838.8805931968
3559,949518.5797185733
3560,844414.2998280625
3561,714452.4693824988
3562,656635.1934512914
3563,615901.8425456457
3564,537692.384284953
3565,475168.63846817455
3566,493121.0295878529
3567,577674.0220220339
3568,773624.9986616195
3569,996249.7986534663
3570,1161048.1612637565
3571,1221382.3282009566
3572,1230033.4024646166
3573,1206039.9009338971
3574,1049049.929090553
3575,917758.6197277394
3576,862891.450952923
3577,836813.4230750549
3578,846646.576166559
3579,898279.6311624006
3580,1084066.8902816123
3581,1507402.6440597365
3582,1736571.3657886882
3583,1724625.0812356696
3584,1507502.1985970703
3585,1327643.4798919559
3586,1262244.6144455497
3587,1148740.4754520997
3588,1134379.7424294248
3589,1114300.4984416661
3590,1141430.2674680918
3591,1223942.5052947756
3592,1382284.6641152557
3593,1616873.8363845705
3594,1852224.8540962376
3595,1929133.588587184
3596,1903721.3193724812
3597,1804763.1760739435
3598,1600768.2234422972
3599,1495914.9074710596
3600,1406892.738455703
3601,1335141.5554129751
3602,1314436.4885923606
3603,1357908.8619588444
3604,1461955.6722288884
3605,1801161.073799708
3606,1989071.0738057648
3607,1945450.0089779645
3608,1731687.835953919
3609,1498065.5746665772
3610,1370665.780311689
3611,1272017.9493760557
3612,1232211.165666399
3613,1236968.8704246168
3614,1238455.3660294472
3615,1290064.1765202908
3616,1404301.7850607524
3617,1557144.7190634839
3618,1679573.2209264864
3619,1687772.6576278906
3620,1644476.615131313
3621,1572453.110869899
3622,1343280.2403712075
3623,1260664.3714409003
3624,1223841.9594358953
3625,1177127.860133708
3626,1183574.7479921984
3627,1239404.3356383864
3628,1401706.4465157837
3629,1817798.8492887297
3630,2025536.0353801674
3631,2020656.833608255
3632,1886062.3353852676
3633,1830762.0056051612
3634,1765819.909632883
3635,1684344.224388557
3636,1596697.3969203164
3637,1564604.047979769
3638,1587182.2246065342
3639,1577352.8911283046
3640,1598642.2650849158
3641,1724386.6740553044
3642,1824291.3334382006
3643,1807979.1592980435
3644,1762962.8682645494
3645,1583375.0348359274
3646,1331676.498392844
3647,1157800.960460781
3648,1055184.0366389744
3649,1009822.5094708634
3650,1010950.3985259396
3651,1030044.3316144382
3652,1098891.4415845529
3653,1404594.3179728305
3654,1553155.1780098588
3655,1542069.1337827237
3656,1424509.966819422
3657,1379751.934382321
3658,1394741.454463312
3659,1346580.032892827
3660,1293148.2874730257
3661,1265488.310083791
3662,1291000.5404245115
3663,1295019.5465760336
3664,1352587.9260979248
3665,1394303.7189044422
3666,1437807.8227374803
3667,1396456.289744676
3668,1345683.169582685
3669,1362800.9561368506
3670,1218362.703848694
3671,1141018.5468581216
3672,1043481.5221804108
3673,999342.8193043935
3674,994099.3258929135
3675,1016843.4737264097
3676,1015378.9913379481
3677,1103490.7526973572
3678,1247961.3145498578
3679,1227841.4865516291
3680,1103352.7042393507
3681,999471.204094967
3682,878729.7296157336
3683,791815.1591365247
3684,695593.1074819454
3685,628793.3162417412
3686,670450.4096728046
3687,754637.8342863413
3688,964520.208338714
3689,1219103.2586986225
3690,1489688.9581038684
3691,1551698.3795604806
3692,1536574.726741649
