,Objective Value
1289,2135862.1948255626
1290,2289652.2086449116
1291,2293442.0523747443
1292,2256215.9062175835
1293,2099406.3138762815
1294,1876187.71407542
1295,1700929.4359024502
1296,1578368.3590569387
1297,1504268.0241322052
1298,1508679.3673930839
1299,1543785.9800203631
1300,1656650.2078170408
1301,2028795.0650090203
1302,2291052.889719877
1303,2259550.8996835393
1304,2042929.2328492852
1305,1869889.869899197
1306,1789835.8677461126
1307,1718830.9002679696
1308,1689336.7696368867
1309,1681385.3231375553
1310,1721433.7064236398
1311,1710004.0697854422
1312,1739673.7842000688
1313,1847642.8957264468
1314,1994118.5551250693
1315,2034409.1245932712
1316,1935603.890762423
1317,1751325.5237664543
1318,1552946.1987857528
1319,1425503.1565850407
1320,1332680.0232176338
1321,1264195.9254821448
1322,1270478.312574064
1323,1331828.7100375898
1324,1476985.5451306808
1325,1861602.2127139294
1326,2077914.6755159488
1327,1999972.1606046748
1328,1759402.8284363395
1329,1578897.7209957447
1330,1381782.4906978067
1331,1306353.9443539383
1332,1281528.6143284512
1333,1202940.8356313787
1334,1183431.8156092744
1335,1194073.5244136653
1336,1278712.3855406228
1337,1441813.0364737432
1338,1661908.4548686047
1339,1761074.0199463265
1340,1720238.5233977728
1341,1667733.2307533917
1342,1493279.419908516
1343,1396158.0122090965
1344,1279960.9994879654
1345,1179861.740656437
1346,1160526.532136873
1347,1154605.1684550804
1348,1136202.0777965283
1349,1246070.4432578154
1350,1401441.6433350479
1351,1409145.7109936564
1352,1228635.0523086174
1353,1018710.0282120816
1354,871907.6738753231
1355,756130.2715501416
1356,673958.7447003796
1357,592654.5056380512
1358,603427.683631389
1359,684176.987637837
1360,877826.7931858698
1361,1166072.9161423056
1362,1411508.5614808481
1363,1498074.8639817908
1364,1450314.9975214798
1365,1380565.147223684
1366,1185923.9866053197
1367,1013044.6932539592
1368,870289.4768020229
1369,772714.0048845939
1370,728987.5357088584
1371,716370.1930847401
1372,691062.425788801
1373,709559.8157551029
1374,749286.5392088784
1375,715555.5248671429
1376,657006.7663136169
1377,547742.4789115726
1378,498920.04566975636
1379,453238.947084896
1380,355467.82625449833
1381,303292.8385547004
1382,272483.1550509625
1383,296568.96213765285
1384,452879.55163159367
1385,757165.9460088594
1386,1073740.1208294763
1387,1229897.5576211403
1388,1266067.9101486518
1389,1304771.7744697265
1390,1199539.089730959
1391,1074600.6130673971
1392,965450.5150352136
1393,922521.794801751
1394,915076.9673429759
1395,906763.0788600498
1396,906993.27907887
1397,929657.7165417406
1398,968752.0619814241
1399,949439.0932628312
1400,843815.4251976861
1401,714452.4693824988
1402,656635.1934512912
1403,607150.0155299725
1404,513233.47602642886
1405,444892.67265935475
1406,464062.420055393
1407,548831.5616319933
1408,750561.4322424144
1409,975655.6405014617
1410,1153705.3219643102
1411,1221357.163861352
1412,1229989.0396015474
1413,1205972.559135059
1414,1048903.3726641422
1415,917269.9714754908
1416,862887.477581089
1417,836624.6957614097
1418,846465.2313384005
1419,897236.5671863335
1420,1083820.3515218254
1421,1506127.9767835424
1422,1734524.399772067
1423,1719618.4656172523
1424,1499354.2087005156
1425,1312843.283052327
1426,1242559.9326288295
1427,1127634.0797466638
1428,1119934.1917873053
1429,1103272.6435140807
1430,1131334.5820258697
1431,1213419.3984826002
1432,1374685.0223640176
1433,1612713.7987312225
1434,1848436.2079540007
1435,1924835.6905539907
1436,1899998.6890186206
1437,1802528.5692598992
1438,1599644.8180166811
1439,1495136.5759077098
1440,1406096.0410002968
1441,1334366.2662289361
1442,1313697.052854388
1443,1357362.0041421636
1444,1461661.3482678817
1445,1800668.2449579241
1446,1987131.3710599295
1447,1942795.1318436756
1448,1730136.1081638953
1449,1487461.505991309
1450,1344907.975965597
1451,1239182.2361166049
1452,1201890.0706693653
1453,1213385.8193002103
1454,1222121.5970720726
1455,1277882.8282448228
1456,1395656.2697851728
1457,1555270.7191538273
1458,1677375.5629802102
1459,1685559.6659193735
1460,1642581.5432182327
1461,1569499.336859174
1462,1338230.2064651328
1463,1255151.6483451708
1464,1218292.3100323703
1465,1172347.282682109
1466,1179341.4036434186
1467,1236116.0502146462
1468,1400058.5937288199
1469,1821093.5124706756
1470,2032432.448347887
1471,2011482.770375168
1472,1877512.9271763864
1473,1820667.9796391837
1474,1750676.6270486023
1475,1669022.1792571908
1476,1582334.7362332963
1477,1551917.1342584663
1478,1578641.687577219
1479,1573615.154790293
1480,1595080.485778935
1481,1722848.8175123418
1482,1823068.0975735607
1483,1807143.7449071337
1484,1762517.7693330885
1485,1582977.612119649
1486,1331671.274016545
1487,1157772.3021968429
1488,1052045.2709294087
1489,1002868.9421205736
1490,1005126.5279576742
1491,1024889.5939234769
1492,1092025.9519990315
1493,1396240.2000706308
1494,1540583.9650730982
1495,1513494.4764316215
1496,1373405.495050749
1497,1302450.4996840614
1498,1286501.537890447
1499,1221861.4841202295
1500,1160700.081334419
1501,1128400.2201854342
1502,1162267.016936452
1503,1176918.8140712052
1504,1257817.2875864531
1505,1332323.3492285202
1506,1396589.8537226182
1507,1360502.164440462
1508,1309372.9104864316
1509,1329443.2693286785
1510,1187251.9497578386
1511,1113560.728775356
1512,1019898.2220298734
1513,981825.5260456247
1514,984612.3816081121
1515,1013294.639187556
1516,1013983.1128046293
1517,1103324.0828369968
1518,1247889.022355473
1519,1222276.9442780318
1520,1097332.523403301
1521,989615.4298222503
1522,878146.6976293239
1523,796510.2788978607
1524,714363.6898927791
1525,653059.4084242041
1526,676695.3962141621
1527,754520.9409187713
1528,961586.4804893006
1529,1211208.0978996432
1530,1486868.0953778983
1531,1550172.7335043459
1532,1535575.1782625685
1533,1567731.4354345372
1534,1454895.3772668447
1535,1343832.3533434013
1536,1242968.7989255735
1537,1176289.4986746497
1538,1137116.174407247
1539,1133110.8390997716
1540,1119104.7627074895
1541,1091382.0393538168
1542,1133976.807226451
1543,1143830.9828339901
1544,1136964.1616203168
1545,1122317.3599036066
1546,1097787.9356982748
1547,1038813.9200138062
1548,942057.6210086328
1549,855741.6709236222
1550,867979.9277836427
1551,910965.3784739531
1552,1117102.6636184705
1553,1378965.6559683478
1554,1557939.684572263
1555,1569491.448276996
1556,1521618.651463359
1557,1491284.8732035789
1558,1351255.8476285555
1559,1275053.993541118
1560,1171690.999140435
1561,1110056.3243532362
1562,1104916.013684688
1563,1183061.827176449
1564,1328403.9001231838
1565,1747706.473561015
1566,2037119.827478243
1567,2055542.6742998308
1568,1835436.6897939718
1569,1663788.5873121128
1570,1591050.599675307
1571,1455646.473664895
1572,1380233.787567464
1573,1337930.0372507256
1574,1351875.4058401813
1575,1391809.4350608597
1576,1600958.405615309
1577,1787218.7739691376
1578,1882678.6013770406
1579,1831342.772039549
1580,1699672.2742380227
1581,1546441.4586841094
1582,1383170.392268747
1583,1253336.4971525904
1584,1222682.7758310342
1585,1210877.8929892934
1586,1229333.0846361856
1587,1303543.7759835806
1588,1446517.3321011683
1589,1803375.7503371942
1590,1946114.1140315477
1591,1885173.730035614
1592,1669719.0897664654
1593,1516463.036284927
1594,1408114.6383787352
1595,1252302.1839974597
1596,1174327.4433498504
1597,1126495.1164952295
1598,1146628.543971131
1599,1194371.9464095894
1600,1355663.0969892687
1601,1576657.4034178958
1602,1843694.4854351063
1603,1953620.3240343763
1604,1899087.205514453
1605,1775595.8128567664
1606,1535473.791619076
1607,1391108.808275452
1608,1287594.0877936978
1609,1269942.109486974
1610,1282777.2838421266
1611,1368426.906634734
1612,1512693.1946295972
1613,1851299.1212268677
1614,2032662.6656027327
1615,2014830.181811028
1616,1836858.4358799243
1617,1783018.2646870324
1618,1747745.6738840532
1619,1646493.3915102552
1620,1528024.457172804
1621,1443794.2507587685
1622,1432271.8226802468
1623,1397101.8382269007
1624,1473730.4897060336
1625,1646619.9275274624
1626,1851929.3368081474
1627,1893530.8748050733
1628,1801893.8451958466
1629,1748327.8063326846
1630,1554132.6528667852
1631,1397761.8371985217
1632,1275728.6524486816
1633,1218178.8891117754
1634,1218319.5469820274
1635,1226732.4161661444
1636,1170701.581595142
1637,1109510.7600150954
1638,1119347.557633992
1639,1076833.0775357592
1640,1019037.683051557
1641,916469.8555623721
1642,832112.7612356546
1643,783950.8625289918
1644,701907.3636446594
1645,680379.1028609258
1646,713415.4592049521
1647,795734.3187987247
1648,926385.5040719764
1649,1057004.2629269906
1650,1159732.8692656816
1651,1192568.7328445031
1652,1160422.0153914846
1653,1194479.7428137737
1654,1104558.7505754859
1655,1022351.1698140054
1656,969383.6069968555
1657,983547.1375258479
1658,989156.2162221434
1659,1033445.3217532967
1660,1134771.2221971736
1661,1365013.1960186793
1662,1477321.6792321636
1663,1366439.4108829673
1664,1170943.611792
1665,1058868.2206298509
1666,1049814.6287286635
1667,1004972.7866934744
1668,984338.3922157616
1669,943919.3358481167
1670,937557.0327760107
1671,997135.0949828658
1672,1111674.1282708936
1673,1270210.7992713982
1674,1439443.6524243904
1675,1531520.1465008184
1676,1484650.6670081248
1677,1454111.916191626
1678,1316314.2421566122
1679,1247269.5159905818
1680,1154382.9230113276
1681,1099960.984650581
1682,1076754.9453804304
1683,1087939.6810857807
1684,1070393.39559738
1685,1146522.7264683982
1686,1194218.0026063044
1687,1179384.9843333457
1688,1047024.9413247929
1689,904159.639859271
1690,838161.2124892465
1691,772740.1502370955
1692,721576.4566516663
1693,689566.5859803262
1694,730819.0925836401
1695,829286.3945104086
1696,1004678.7552629516
1697,1226803.7698561752
1698,1398160.5650192236
1699,1442700.2120202598
1700,1390904.9016043027
1701,1381039.3555056443
1702,1318907.0054580132
1703,1204537.8962042269
1704,1118727.2517742338
1705,1078344.9102462905
1706,1073369.167181197
1707,1082049.4053125668
1708,1074444.7338981822
1709,1082478.9552310156
1710,1089175.2813733222
1711,1043744.531851901
1712,926065.3651997338
1713,842561.8553959352
1714,847638.5905878473
1715,851254.3948314848
1716,777882.8782268562
1717,705233.8461571108
1718,716563.2408704937
1719,819662.6011188305
1720,1040396.5052083882
1721,1341846.8155929397
1722,1581852.0729378797
1723,1698825.5315397673
1724,1689314.8653141733
1725,1654744.3945682168
1726,1478316.5696592655
1727,1311756.1028616903
1728,1223475.7239201292
1729,1175389.86720507
1730,1169112.1283809931
1731,1206197.9983034397
1732,1414469.5728258889
1733,1892833.778710713
1734,2150890.4918202995
1735,2139733.449435108
1736,1950168.925250424
1737,1823884.8157276358
1738,1741503.5986575668
1739,1659964.0194008648
1740,1635129.4966604186
1741,1564180.045858883
1742,1655312.9363578556
1743,1784192.1571065173
1744,1921301.5336970366
1745,2064502.3768979358
1746,2159347.284982741
1747,2168451.531599588
1748,2045881.4997750802
1749,1927464.0464562136
1750,1682287.5634045277
1751,1525885.1984438598
1752,1436966.0967457886
1753,1419768.425999453
1754,1428980.501107408
1755,1505248.041421606
1756,1650217.6696458673
1757,1958593.9117481417
1758,2164998.4203717257
1759,2170119.3764006463
1760,1966487.838781826
1761,1780412.0152918154
1762,1639957.4230886484
1763,1443479.07437395
1764,1294809.061773159
1765,1202495.1730703688
1766,1220053.729115574
1767,1267363.0107915427
1768,1392874.9243219423
1769,1574388.210712067
1770,1771709.527047684
1771,1850054.0050561929
1772,1766738.5456811143
1773,1627098.7932937567
1774,1399504.9551867244
1775,1300656.176732081
1776,1236041.8956191817
1777,1226215.7811695193
1778,1270053.769851119
1779,1356670.6984163849
1780,1505558.6543909176
1781,1869866.659388328
1782,2061042.1222043908
1783,2011156.006059822
1784,1865011.330850361
1785,1728071.710050061
1786,1628519.3069213566
1787,1490375.6142888719
1788,1413634.1356773637
1789,1361808.5024537595
1790,1443063.1074192014
1791,1494114.9313870745
1792,1622701.2370674475
1793,1807614.7528408759
1794,1923910.2082166744
1795,1887895.28725077
1796,1769639.291960582
1797,1702304.5724507598
1798,1563589.6865445413
1799,1427042.387388604
1800,1345952.4139519543
1801,1331290.828862868
1802,1332806.2149572123
1803,1386422.2064719207
1804,1505213.302036515
1805,1847153.2265483458
1806,2049516.7920877622
1807,2104498.735833151
1808,2006420.0754651094
1809,1947086.654708865
1810,1829758.3027625033
1811,1670079.098465185
1812,1539091.0925511776
1813,1412745.0504736602
1814,1369415.3896453609
1815,1327526.3599317255
1816,1405665.3553220392
1817,1596826.8582292553
1818,1783384.4792954312
1819,1858741.846902927
1820,1776127.4739402712
1821,1686868.4320352334
1822,1442547.4163068805
1823,1350375.0552048509
1824,1307734.1757805755
1825,1275336.384279203
1826,1288553.3531515193
1827,1329474.4311093045
1828,1446548.47103692
1829,1764580.8062495769
1830,1986937.9865081026
1831,1972709.7528323245
1832,1853278.7129191863
1833,1821380.073394178
1834,1812528.7030210984
1835,1797750.1556837214
1836,1705226.8418868207
1837,1468881.6297882174
1838,1292834.2692250053
1839,1246208.6839843104
1840,1339446.4336056444
1841,1530891.166725506
1842,1754549.81230544
1843,1919845.1783402492
1844,1901078.8110229545
1845,1758749.5706132434
1846,1612255.9359840702
1847,1455897.2605263528
1848,1372532.2963904242
1849,1328012.706095148
1850,1299272.7704950601
1851,1261158.0433467766
1852,1244301.077616375
1853,1302619.359415549
1854,1426990.0139979408
1855,1480942.2681146525
1856,1383944.6606861348
1857,1294927.928896745
1858,1192773.5801202713
1859,1054009.0559055295
1860,917139.8010372763
1861,791766.4145212711
1862,754497.2116795668
1863,825171.2798263759
1864,971887.0254735606
1865,1138384.3602649574
1866,1273090.590560655
1867,1285564.8721433103
1868,1259230.7331259956
1869,1207160.8822197637
1870,1079022.080655309
1871,912215.1113237414
1872,803727.7530398277
1873,745700.4916958822
1874,684187.5470497635
1875,653826.2759152224
1876,609743.9026316658
1877,629436.3409913206
1878,639681.1335349148
1879,604620.6886964485
1880,561874.1163616006
1881,527170.9244827321
1882,508145.56486695504
1883,484094.7356169031
1884,392211.8793890115
1885,303195.8827645362
1886,293342.6268044093
1887,323993.15948060656
1888,444099.9112457033
1889,732844.7409671744
1890,1020598.2478823668
1891,1231557.6674696493
1892,1231093.9616988844
1893,1307808.6025717054
1894,1212885.1489376856
1895,1018412.4766823539
1896,948223.3012590951
1897,936553.2490812558
1898,935550.6748436654
1899,957283.4580502571
1900,1075467.2442142095
1901,1460832.2327842019
1902,1696811.2089115293
1903,1705121.8815964465
1904,1639589.773863731
1905,1493919.4795679378
1906,1375705.9384896103
1907,1238601.3528734597
1908,1136101.876822123
1909,1183397.9303096281
1910,1271307.5728418576
1911,1343895.5718861925
1912,1471372.7257152416
1913,1613561.3233829767
1914,1806978.4640493237
1915,1904890.7202499362
1916,1875030.377545368
1917,1762732.1583469745
1918,1527705.5503016915
1919,1376664.6083259077
1920,1342434.4566990733
1921,1300014.133498192
1922,1322150.8623684351
1923,1397059.2351195076
1924,1486022.2420212687
1925,1844406.004061248
1926,2064408.8540960778
1927,1993286.3300966483
1928,1810564.6976371566
1929,1681801.7574956263
1930,1723016.9492261326
1931,1777211.3444308084
1932,1755473.991529612
1933,1687154.3160371997
1934,1695656.5049943854
1935,1705019.9780365068
1936,1806950.330768113
1937,1977645.4065025677
1938,2086696.3762930292
1939,2107117.7432616064
1940,2016196.5105186386
1941,1902616.5461364782
1942,1682872.5617766087
1943,1516923.2734403564
1944,1412754.170125764
1945,1364130.188795205
1946,1370458.5746320353
1947,1389210.6936024816
1948,1497213.138704313
1949,1829670.6831640643
1950,2088701.0265367038
1951,2152365.6851555915
1952,2048390.4184406097
1953,1966162.3842256577
1954,1947031.9420240761
1955,1769237.1400198818
1956,1617684.1353464474
1957,1476346.982623234
1958,1467988.5814391482
1959,1541934.6836337703
1960,1676843.2561303186
1961,1787235.5594890916
1962,1915176.6388955698
1963,1975086.2809378323
1964,1909924.3197243821
1965,1831312.6192881083
1966,1621432.894114863
1967,1447471.8283174033
1968,1384100.0614757529
1969,1341595.7254988912
1970,1372463.3817709554
1971,1424036.5232908756
1972,1533762.972925801
1973,1895818.3177249043
1974,2119512.032385664
1975,2118892.383807354
1976,1990141.5147828348
1977,1905058.3590868535
1978,1860843.2519361214
1979,1735045.398505896
1980,1664480.8966833365
1981,1619991.9323126744
1982,1616477.9684046532
1983,1618428.769901543
1984,1716280.9987094514
1985,1905431.6917141825
1986,2040206.1263041142
1987,1973088.1943179532
1988,1933148.024162824
1989,1774834.29778764
1990,1528160.9188497798
1991,1347194.085104656
1992,1243589.1754098565
1993,1182611.2863065538
1994,1199613.0449944104
1995,1255574.0299566244
1996,1355008.2454479793
1997,1672997.760071923
1998,1770448.0420472266
1999,1651646.1308487349
2000,1441508.5910122355
2001,1318258.7819763594
2002,1231081.5710575327
2003,1246637.1823705693
2004,1161671.925600556
2005,1122403.198391328
2006,1083343.4477393806
2007,1116647.7625707088
2008,1234096.898080486
2009,1348059.8079107946
2010,1492431.2480637047
2011,1461962.2876696642
2012,1391929.068182308
2013,1401479.3272571417
2014,1366476.2868618413
2015,1280150.8648805644
2016,1207680.0467418039
2017,1154723.7486826268
2018,1129295.6265991072
2019,1118598.710263178
2020,1113175.6835383351
2021,1197603.280431459
2022,1321621.5564441301
2023,1353956.7083015635
2024,1296343.935978766
2025,1161808.186631061
2026,1066394.7693688201
2027,926929.2017306244
2028,837978.0389895524
2029,738388.1910566775
2030,744818.4847393021
2031,790744.2143865721
2032,951222.9462029022
2033,1177246.4159370412
2034,1438163.4552041297
2035,1565354.7040864353
2036,1545950.8702818858
2037,1534403.2568923584
2038,1375167.55932607
2039,1202316.2428239596
2040,1098345.5827136638
2041,1017401.9918217916
2042,997674.9580297876
2043,988304.3305000997
2044,994225.4398915834
2045,1005897.9325240771
2046,1016356.2749622315
2047,1007576.8358134195
2048,919174.0955124547
2049,741251.4691677798
2050,710541.1345600842
2051,698871.3509890446
2052,654662.9919403428
2053,605742.1701706086
2054,662788.9305615703
2055,764660.386177671
2056,890497.9403116397
2057,1045113.9229320389
2058,1246194.7506163595
2059,1403098.957819559
2060,1450917.642406351
2061,1610829.8217352158
2062,1518450.6451822896
2063,1327606.2049420688
2064,1237613.2356761904
2065,1211501.1892741707
2066,1207339.1688879386
2067,1251740.1941601217
2068,1364960.145113428
2069,1748386.640554918
2070,1977742.162867427
2071,1943304.4823341493
2072,1781901.1803105243
2073,1637998.137704826
2074,1546135.982461768
2075,1429542.9094951213
2076,1385705.2238701344
2077,1358722.2575435045
2078,1352935.6597872546
2079,1323250.382577693
2080,1442382.534369346
2081,1625630.0117362817
2082,1874281.3034063412
2083,1977695.5065662381
2084,1989706.4055250473
2085,1958496.9235345433
2086,1707047.3924810996
2087,1541288.9726572395
2088,1443233.7973248418
2089,1339803.1155996935
2090,1382635.3489140908
2091,1414617.4600044715
2092,1520534.7310315727
2093,1905402.054648541
2094,2067410.2588198236
2095,1981086.533397552
2096,1797867.90381708
2097,1673565.0194131376
2098,1539028.7098961396
2099,1416707.3280669707
2100,1323820.0124296928
2101,1208078.3138415823
2102,1203440.9897540668
2103,1250559.1528164695
2104,1402467.8720502334
2105,1633539.5286115312
2106,1910401.1550021225
2107,2041148.342371874
2108,2009876.4002914566
2109,1928960.2919645607
2110,1722300.2450686516
2111,1558924.81203249
2112,1478037.166629499
2113,1465552.7767353167
2114,1431638.4866909233
2115,1448640.9814279901
2116,1553468.773955697
2117,1870184.8495268002
2118,2084845.7370090857
2119,2064248.943074492
2120,1907614.5380727595
2121,1809743.3361845403
2122,1818900.9358321775
2123,1705701.637100864
2124,1625073.6480737503
2125,1552862.5619424165
2126,1524127.7202298199
2127,1547532.4881297655
2128,1695129.4914062666
2129,1909848.1101854942
2130,2124818.8501278185
2131,2154225.0053178184
2132,2110288.5310348268
2133,1964629.4955367981
2134,1760484.8197649445
2135,1566298.700147917
2136,1436879.286314719
2137,1374633.9266894984
2138,1367100.9698067314
2139,1434708.128682765
2140,1552752.3229618678
2141,1925480.5458912193
2142,2162227.7128382316
2143,2098811.3065230367
2144,1934509.4418567054
2145,1748277.0433504637
2146,1648699.6759402936
2147,1515039.1479775906
2148,1457350.5135418673
2149,1383332.0555501413
2150,1426486.4751617524
2151,1528676.4111804583
2152,1660947.3626881535
2153,1866905.4532957238
2154,2035439.74353155
2155,1933710.1072779698
2156,1811696.819093548
2157,1791256.3716182795
2158,1763404.7766661681
2159,1636712.0584885287
2160,1513346.16951921
