,Objective Value
844,989564.5346212025
845,1060781.7040381413
846,1231120.2970543844
847,1315571.0161109006
848,1197104.8272152343
849,1081199.5702786434
850,1016754.0905343264
851,947088.6973065635
852,850165.3520626841
853,778856.1427727159
854,787819.6205619919
855,821929.561313606
856,912337.4589395651
857,1117708.2125568227
858,1277048.1841133663
859,1246123.789052388
860,1233369.4430723838
861,1149762.2868284432
862,1008981.1706831245
863,839674.1502454943
864,720003.9888722678
865,671986.7287162258
866,684710.0025268024
867,695695.899610257
868,704961.6995063876
869,702082.8560409815
870,767105.5840661708
871,812564.445949657
872,760736.2043783838
873,714264.9432638842
874,763096.2803772059
875,827774.9734147516
876,758425.7754774529
877,677347.1680740159
878,717483.2561215269
879,814163.2813953909
880,1091274.9950848636
881,1320552.7628389304
882,1564996.7588034759
883,1629023.0074291155
884,1677178.9469677992
885,1618967.1541846595
886,1409421.5818599414
887,1295093.3776974804
888,1220978.731925489
889,1221635.3953902696
890,1293402.050905052
891,1345595.0126306468
892,1510205.2809680514
893,1958411.998017658
894,2231693.2954130224
895,2206314.641528653
896,1984293.7074969849
897,1842741.8231519961
898,1717192.1725061417
899,1591878.6067311037
900,1490963.9495160282
901,1474393.98827375
902,1518737.8344051272
903,1609935.8935219299
904,1775299.7377106275
905,1976413.281143118
906,2090508.9185354288
907,2074701.6015951547
908,2018726.1496752694
909,1752454.8484628517
910,1388916.7438978313
911,1277166.6990760309
912,1227030.1336404374
913,1170820.883179634
914,1190735.7876106112
915,1208353.309910061
916,1298572.7900076641
917,1562691.9618995262
918,1713637.8186117643
919,1677770.9598419652
920,1493892.2537422662
921,1096908.2333871569
922,978332.2021181015
923,895720.5291121458
924,892945.4182418836
925,880921.5722903601
926,1018307.7588179655
927,1034833.5496803754
928,1141571.9434966045
929,1377284.791936814
930,1558582.2947760771
931,1592055.4863010987
932,1612672.8471072286
933,1404753.2924974284
934,1155997.7390614362
935,1011869.1836773535
936,943107.2000532254
937,911396.5358647218
938,935384.1175647421
939,998377.2008496515
940,1149125.5108625395
941,1525612.4282095474
942,1789292.393465238
943,1742886.3324078883
944,1551687.7616142584
945,1393556.0352224992
946,1299792.2290941721
947,1112389.0653020253
