,Timestep,Line,Actual,Predicted
15134,3325,37->39,-2079.5955,-2039.3427
15135,3325,47->68,-122.50207,-16.523937
15136,3325,25->47,-544.361,-444.93695
15137,3325,65->68,550.7159,239.68199
15138,3325,83->25,965.3832,683.6205
15139,3325,24->25,1709.8693,1486.6616
15140,3325,47->73,108.143135,2.1094036
15141,3325,47->72,366.7188,252.01123
15142,3325,9->10,1000.0,1021.0511
15143,3325,55->119,999.99994,999.86127
15144,3325,89->120,1000.0,814.6275
15145,3326,37->65,-639.3434,-675.3429
15146,3326,49->68,173.40718,105.81511
15147,3326,37->39,-2213.8142,-2178.0
15148,3326,47->68,-137.2369,-28.334227
15149,3326,25->47,-487.84827,-457.9009
15150,3326,65->68,719.1735,342.41046
15151,3326,83->25,756.5947,641.3964
15152,3326,24->25,1442.6685,1529.3961
15153,3326,47->73,123.94977,2.2159553
15154,3326,47->72,352.96796,250.88898
15155,3326,9->10,1000.0,1016.96967
15156,3326,55->119,999.99994,1000.001
15157,3326,89->120,1000.0,817.3549
15158,3327,37->65,-681.1869,-667.60266
15159,3327,49->68,148.33017,118.73079
15160,3327,37->39,-2132.874,-2070.0042
15161,3327,47->68,209.86134,74.25365
15162,3327,25->47,-579.413,-498.78745
15163,3327,65->68,544.4833,398.4335
15164,3327,83->25,542.7924,526.4174
15165,3327,24->25,1359.8109,1520.0027
15166,3327,47->73,311.4648,111.971275
15167,3327,47->72,517.4386,320.11902
15168,3327,9->10,1000.0,1015.401
15169,3327,55->119,999.99994,993.57574
15170,3327,89->120,1000.0,853.4521
15171,3328,37->65,-616.44556,-665.04877
15172,3328,49->68,199.95897,148.14342
15173,3328,37->39,-1942.9727,-1990.812
15174,3328,47->68,194.79231,199.48846
15175,3328,25->47,-590.26874,-572.7258
15176,3328,65->68,823.27136,518.61456
15177,3328,83->25,379.16113,396.05252
15178,3328,24->25,1316.1316,1538.5455
15179,3328,47->73,369.58075,278.8547
15180,3328,47->72,542.2964,432.7646
15181,3328,9->10,1000.0,1009.10583
15182,3328,55->119,999.99994,992.48285
15183,3328,89->120,1000.0,939.38574
15184,3329,37->65,-456.98087,-504.4001
15185,3329,49->68,170.1238,135.63762
15186,3329,37->39,-1347.8107,-1413.3474
15187,3329,47->68,267.6849,231.8894
15188,3329,25->47,-525.3211,-509.6026
15189,3329,65->68,728.00256,498.5497
15190,3329,83->25,122.65382,328.00256
15191,3329,24->25,1488.214,1493.2711
15192,3329,47->73,294.34076,269.074
15193,3329,47->72,360.04932,347.60513
15194,3329,9->10,1000.0,1023.7715
15195,3329,55->119,999.99994,1003.09894
15196,3329,89->120,1000.0,851.59766
15197,3330,37->65,-335.34042,-305.56592
15198,3330,49->68,60.74047,59.776268
15199,3330,37->39,-707.76215,-603.4567
15200,3330,47->68,241.12856,254.19835
15201,3330,25->47,-401.69656,-375.0032
15202,3330,65->68,192.6345,187.8982
15203,3330,83->25,319.52075,275.68384
15204,3330,24->25,1287.5417,1208.8925
15205,3330,47->73,208.338,212.71469
15206,3330,47->72,221.60768,210.52534
15207,3330,9->10,1000.0,991.859
15208,3330,55->119,999.99994,1001.0924
15209,3330,89->120,464.72192,149.05917
15210,3331,37->65,-249.02933,-258.3687
15211,3331,49->68,12.766527,-18.38786
15212,3331,37->39,-321.42233,-293.40286
15213,3331,47->68,253.25008,206.35094
15214,3331,25->47,-305.96283,-298.1425
15215,3331,65->68,-30.149324,-208.28131
15216,3331,83->25,331.7899,469.1436
15217,3331,24->25,1018.7876,1058.4594
15218,3331,47->73,172.83842,155.39818
15219,3331,47->72,147.73526,139.23367
15220,3331,9->10,1000.0,990.1078
15221,3331,55->119,999.99994,1000.3442
15222,3331,89->120,-258.07346,-675.2536
15223,3332,37->65,-218.42587,-247.24757
15224,3332,49->68,1.0615792,-31.005037
15225,3332,37->39,-198.24693,-228.53473
15226,3332,47->68,259.44183,201.03215
15227,3332,25->47,-278.09677,-285.48798
15228,3332,65->68,-81.11505,-272.55975
15229,3332,83->25,311.97174,469.85706
15230,3332,24->25,934.67444,1015.0873
15231,3332,47->73,166.09021,154.7277
15232,3332,47->72,127.91363,131.4228
15233,3332,9->10,1000.0,987.4704
15234,3332,55->119,999.99994,1001.4847
15235,3332,89->120,-392.15576,-783.3109
15236,3333,37->65,-225.68887,-239.77493
15237,3333,49->68,7.404699,-26.468134
15238,3333,37->39,-238.80832,-216.84819
15239,3333,47->68,257.26398,207.5398
15240,3333,25->47,-298.55777,-284.795
15241,3333,65->68,-51.839622,-248.75879
15242,3333,83->25,309.1305,446.4703
15243,3333,24->25,1004.96484,1008.666
15244,3333,47->73,174.16336,155.20593
15245,3333,47->72,140.32143,129.36456
15246,3333,9->10,1000.0,992.46606
15247,3333,55->119,999.99994,1002.34247
15248,3333,89->120,-175.36777,-752.12305
15249,3334,37->65,-236.1031,-212.49554
15250,3334,49->68,21.75433,4.3039756
15251,3334,37->39,-306.07098,-180.79187
15252,3334,47->68,269.8112,256.25345
15253,3334,25->47,-311.09262,-279.82367
15254,3334,65->68,18.97371,-80.058975
15255,3334,83->25,205.65622,248.81294
15256,3334,24->25,1026.6138,942.1652
15257,3334,47->73,186.24782,170.73706
15258,3334,47->72,153.82349,136.53253
15259,3334,9->10,1000.0,1014.7584
15260,3334,55->119,999.99994,1000.41785
15261,3334,89->120,382.31326,-203.35269
15262,3335,37->65,-223.62686,-204.92587
15263,3335,49->68,38.357002,37.267677
15264,3335,37->39,-306.7291,-207.92575
15265,3335,47->68,289.69998,297.8328
15266,3335,25->47,-311.25177,-288.7299
15267,3335,65->68,111.18494,89.309654
15268,3335,83->25,47.943336,91.03757
15269,3335,24->25,991.0608,948.49005
15270,3335,47->73,198.55817,180.94624
15271,3335,47->72,163.85231,144.11176
15272,3335,9->10,1000.0,1019.4703
15273,3335,55->119,999.99994,995.5756
15274,3335,89->120,1000.0,552.97253
15275,3336,37->65,-278.8409,-213.30515
15276,3336,49->68,30.39799,46.695305
15277,3336,37->39,-445.6647,-249.48004
15278,3336,47->68,291.10114,306.98312
15279,3336,25->47,-317.19852,-299.2161
15280,3336,65->68,38.358173,134.33075
15281,3336,83->25,103.084946,-7.1230097
15282,3336,24->25,1050.0166,926.5503
15283,3336,47->73,185.47275,185.62164
15284,3336,47->72,157.0158,154.54732
15285,3336,9->10,1000.0,1004.5691
15286,3336,55->119,999.99994,985.5339
15287,3336,89->120,1000.0,910.07733
15288,3337,37->65,-303.82217,-224.59792
15289,3337,49->68,25.798487,43.827812
15290,3337,37->39,-501.69293,-282.4231
15291,3337,47->68,296.35,311.2467
15292,3337,25->47,-312.77008,-300.55383
15293,3337,65->68,-2.2767892,123.116035
15294,3337,83->25,111.46992,-26.188358
15295,3337,24->25,1052.1207,925.0166
15296,3337,47->73,177.27725,182.46446
15297,3337,47->72,149.65363,153.52892
15298,3337,9->10,1000.0,968.9327
15299,3337,55->119,999.99994,981.8998
15300,3337,89->120,1000.0,1034.4987
15301,3338,37->65,-325.09152,-231.64368
15302,3338,49->68,22.469381,40.599922
15303,3338,37->39,-550.74384,-300.69153
15304,3338,47->68,301.4652,309.423
15305,3338,25->47,-308.58282,-301.7841
15306,3338,65->68,-33.85024,116.68937
15307,3338,83->25,114.14431,-23.520744
15308,3338,24->25,1050.2821,948.41833
15309,3338,47->73,171.49417,185.50467
15310,3338,47->72,143.7257,153.14175
15311,3338,9->10,1000.0,956.4737
15312,3338,55->119,999.99994,983.5624
15313,3338,89->120,1000.0,1046.4268
15314,3339,37->65,-283.29,-242.74837
15315,3339,49->68,27.33345,36.060013
15316,3339,37->39,-438.75317,-331.48068
15317,3339,47->68,298.4943,306.12625
15318,3339,25->47,-310.19376,-302.6354
15319,3339,65->68,10.830277,101.48321
15320,3339,83->25,92.13879,-12.162451
15321,3339,24->25,1036.831,967.72723
15322,3339,47->73,178.93,188.4098
15323,3339,47->72,149.85022,153.09784
15324,3339,9->10,1000.0,939.2672
15325,3339,55->119,999.99994,984.4305
15326,3339,89->120,1000.0,1048.1282
15327,3340,37->65,-236.60742,-223.14267
15328,3340,49->68,38.257217,43.19165
15329,3340,37->39,-327.23334,-278.35306
15330,3340,47->68,302.68732,308.9837
15331,3340,25->47,-308.6818,-301.38626
15332,3340,65->68,90.52815,136.9748
15333,3340,83->25,29.17021,-43.680115
15334,3340,24->25,994.40344,940.5462
15335,3340,47->73,193.3546,193.16791
15336,3340,47->72,159.05745,157.45029
15337,3340,9->10,1000.0,962.0421
15338,3340,55->119,999.99994,986.31946
15339,3340,89->120,1000.0,1019.0332
15340,3341,37->65,-166.08334,-215.82266
15341,3341,49->68,56.020416,47.647602
15342,3341,37->39,-157.57158,-263.48676
15343,3341,47->68,318.72986,308.0191
15344,3341,25->47,-290.8768,-302.6159
15345,3341,65->68,217.52855,161.70512
15346,3341,83->25,-115.012985,-60.156017
15347,3341,24->25,864.4494,933.34467
15348,3341,47->73,214.23305,201.16867
15349,3341,47->72,166.83693,162.58647
15350,3341,9->10,1000.0,971.61414
15351,3341,55->119,999.99994,988.4395
15352,3341,89->120,1000.0,989.71594
15353,3342,37->65,-173.39131,-204.31319
15354,3342,49->68,63.73814,64.24136
15355,3342,37->39,-192.55806,-255.7194
15356,3342,47->68,304.7482,304.73743
15357,3342,25->47,-306.53094,-309.28134
15358,3342,65->68,249.95786,243.52812
15359,3342,83->25,-79.89647,-86.84672
15360,3342,24->25,888.8641,926.6305
15361,3342,47->73,235.05603,228.27795
15362,3342,47->72,183.80276,180.04018
15363,3342,9->10,1000.0,996.32214
15364,3342,55->119,999.99994,994.65924
15365,3342,89->120,871.79926,891.76666
15366,3343,37->65,-234.73462,-220.89946
15367,3343,49->68,122.7385,109.215225
15368,3343,37->39,-514.48303,-402.58063
15369,3343,47->68,308.09818,325.86807
15370,3343,25->47,-375.72824,-342.448
15371,3343,65->68,532.1568,462.48212
15372,3343,83->25,-160.40742,-171.38237
15373,3343,24->25,1002.9959,939.18665
15374,3343,47->73,298.09857,277.47156
15375,3343,47->72,258.3077,225.94814
15376,3343,9->10,1000.0,1007.7407
15377,3343,55->119,999.99994,997.49493
15378,3343,89->120,1000.0,864.24066
15379,3344,37->65,-290.78098,-269.4738
15380,3344,49->68,184.0462,174.64796
15381,3344,37->39,-830.77594,-710.158
15382,3344,47->68,324.10468,344.20746
15383,3344,25->47,-437.9451,-405.47006
15384,3344,65->68,831.7421,794.94147
15385,3344,83->25,-271.6351,-287.11917
15386,3344,24->25,1091.9021,1014.55444
15387,3344,47->73,357.6721,339.51453
15388,3344,47->72,328.63367,301.00354
15389,3344,9->10,1000.0,993.24225
15390,3344,55->119,999.99994,1000.86597
15391,3344,89->120,1000.0,1002.94635
15392,3345,37->65,-446.11444,-398.48465
15393,3345,49->68,268.221,275.8599
15394,3345,37->39,-1530.7177,-1400.2659
15395,3345,47->68,343.8864,335.77747
15396,3345,25->47,-546.1519,-531.757
15397,3345,65->68,1209.376,1293.7354
15398,3345,83->25,-359.15784,-394.9373
15399,3345,24->25,1283.6633,1098.9845
15400,3345,47->73,457.71973,483.87833
15401,3345,47->72,441.9264,475.9758
15402,3345,9->10,1000.0,1015.18744
15403,3345,55->119,999.99994,998.1073
15404,3345,89->120,1000.0,1033.3071
15405,3346,37->65,-598.5402,-466.3074
15406,3346,49->68,306.7036,321.97372
15407,3346,37->39,-2081.2102,-1747.394
15408,3346,47->68,341.83105,318.88766
15409,3346,25->47,-600.4405,-587.9605
15410,3346,65->68,1341.474,1519.7731
15411,3346,83->25,-341.4572,-392.0347
15412,3346,24->25,1354.6724,1130.2379
15413,3346,47->73,510.92313,552.46454
15414,3346,47->72,509.71585,565.48285
15415,3346,9->10,1000.0,1012.9172
15416,3346,55->119,999.99994,996.5774
15417,3346,89->120,1000.0,1030.5431
15418,3347,37->65,-540.36707,-453.04642
15419,3347,49->68,295.2199,314.50912
15420,3347,37->39,-1894.7808,-1687.6913
15421,3347,47->68,346.973,320.51257
15422,3347,25->47,-577.67255,-577.0012
15423,3347,65->68,1312.8646,1485.343
15424,3347,83->25,-371.91983,-386.0915
15425,3347,24->25,1296.7657,1117.3401
15426,3347,47->73,500.94122,543.9432
15427,3347,47->72,489.5231,552.42065
15428,3347,9->10,1000.0,1010.24426
15429,3347,55->119,999.99994,997.87006
15430,3347,89->120,1000.0,1007.4654
15431,3348,37->65,-521.1683,-434.71332
15432,3348,49->68,273.66693,296.3595
15433,3348,37->39,-1782.2827,-1591.086
15434,3348,47->68,342.95,321.11383
15435,3348,25->47,-547.9406,-561.6102
15436,3348,65->68,1206.9878,1389.2219
15437,3348,83->25,-340.30533,-385.9756
15438,3348,24->25,1204.8339,1079.8885
15439,3348,47->73,476.49127,515.64874
15440,3348,47->72,472.84067,526.28894
15441,3348,9->10,1000.0,983.02704
15442,3348,55->119,999.99994,996.6038
15443,3348,89->120,1000.0,957.7726
15444,3349,37->65,-544.17303,-451.9461
15445,3349,49->68,272.8828,286.90567
15446,3349,37->39,-1853.9758,-1634.4121
15447,3349,47->68,328.49512,298.96558
15448,3349,25->47,-543.4076,-561.7787
15449,3349,65->68,1191.2715,1340.4027
15450,3349,83->25,-293.63202,-320.33737
15451,3349,24->25,1093.0432,1093.0687
15452,3349,47->73,489.86923,521.3898
15453,3349,47->72,506.0933,532.1021
15454,3349,9->10,1000.0,962.7797
15455,3349,55->119,999.99994,996.51733
15456,3349,89->120,1000.0,952.6011
15457,3350,37->65,-548.9158,-481.2006
15458,3350,49->68,287.2887,289.6655
15459,3350,37->39,-1920.215,-1747.168
15460,3350,47->68,313.39816,270.55548
15461,3350,25->47,-555.65186,-575.20355
15462,3350,65->68,1267.0814,1358.5682
15463,3350,83->25,-275.5061,-248.77025
15464,3350,24->25,1003.12354,1115.251
15465,3350,47->73,526.26276,549.0534
15466,3350,47->72,558.31024,566.3079
15467,3350,9->10,1000.0,955.4648
15468,3350,55->119,999.99994,997.0792
15469,3350,89->120,1000.0,989.2037
15470,3351,37->65,-558.0,-474.1254
15471,3351,49->68,284.48404,283.0762
15472,3351,37->39,-1932.8428,-1718.8127
15473,3351,47->68,314.43698,265.94437
15474,3351,25->47,-558.11316,-570.59766
15475,3351,65->68,1245.6964,1327.7124
15476,3351,83->25,-261.01743,-220.68524
15477,3351,24->25,1050.2915,1089.9368
15478,3351,47->73,519.09155,548.6597
15479,3351,47->72,546.6758,569.67004
15480,3351,9->10,1000.0,955.74664
15481,3351,55->119,999.99994,996.74713
15482,3351,89->120,1000.0,993.08124
15483,3352,37->65,-457.76376,-423.2963
15484,3352,49->68,264.79468,255.8669
15485,3352,37->39,-1558.4089,-1469.142
15486,3352,47->68,341.58997,280.55435
15487,3352,25->47,-536.316,-533.5942
15488,3352,65->68,1184.776,1190.1598
15489,3352,83->25,-343.66864,-223.14581
15490,3352,24->25,1226.9421,1084.9445
15491,3352,47->73,465.0478,499.934
15492,3352,47->72,444.58972,504.2856
15493,3352,9->10,1000.0,962.90826
15494,3352,55->119,999.99994,998.3485
15495,3352,89->120,1000.0,989.96344
15496,3353,37->65,-326.28906,-298.92868
15497,3353,49->68,206.62297,197.29167
15498,3353,37->39,-999.95557,-873.62213
15499,3353,47->68,317.9053,323.46594
15500,3353,25->47,-467.2917,-444.59982
15501,3353,65->68,933.6509,902.7948
15502,3353,83->25,-268.89166,-281.45993
15503,3353,24->25,1121.8818,1024.6917
15504,3353,47->73,401.83734,382.75363
15505,3353,47->72,366.18698,362.86584
15506,3353,9->10,1000.0,1005.12494
15507,3353,55->119,999.99994,1001.11096
15508,3353,89->120,1000.0,1018.3606
15509,3354,37->65,-227.87292,-211.13011
15510,3354,49->68,110.58619,102.79066
15511,3354,37->39,-457.18997,-378.2069
15512,3354,47->68,295.54874,322.05844
15513,3354,25->47,-356.7916,-334.0609
15514,3354,65->68,466.031,431.4745
15515,3354,83->25,-84.27167,-159.5868
15516,3354,24->25,934.992,890.15594
15517,3354,47->73,301.43335,275.1454
15518,3354,47->72,248.03825,224.91058
15519,3354,9->10,1000.0,1012.5188
15520,3354,55->119,999.99994,1001.8555
15521,3354,89->120,592.68365,703.28107
15522,3355,37->65,-143.60623,-146.5671
15523,3355,49->68,43.16594,18.504374
15524,3355,37->39,-34.990803,-6.042957
15525,3355,47->68,307.12036,284.2357
15526,3355,25->47,-255.34653,-250.39005
15527,3355,65->68,145.25168,9.07513
15528,3355,83->25,-43.807198,25.433802
15529,3355,24->25,720.8781,755.04205
15530,3355,47->73,221.40361,194.93521
15531,3355,47->72,150.71959,131.17361
15532,3355,9->10,1000.0,1014.1889
15533,3355,55->119,999.99994,1002.5266
15534,3355,89->120,290.2318,-34.03157
15535,3356,37->65,-118.37817,-117.28419
15536,3356,49->68,21.306221,18.155085
15537,3356,37->39,97.69549,95.52572
15538,3356,47->68,311.2958,307.34888
15539,3356,25->47,-220.9359,-225.69005
15540,3356,65->68,39.64988,25.007366
15541,3356,83->25,-30.49782,-39.99897
15542,3356,24->25,645.01074,697.02515
15543,3356,47->73,193.84224,183.72374
15544,3356,47->72,118.669136,115.21925
15545,3356,9->10,1000.0,1021.23724
15546,3356,55->119,999.99994,1001.06964
15547,3356,89->120,182.64496,305.24744
15548,3357,37->65,-110.10663,-115.233795
15549,3357,49->68,26.82694,16.581968
15550,3357,37->39,109.63128,101.85607
15551,3357,47->68,318.41943,308.3096
15552,3357,25->47,-224.77567,-224.43523
15553,3357,65->68,71.93911,20.847462
15554,3357,83->25,-92.6306,-43.6062
15555,3357,24->25,653.59186,699.87946
15556,3357,47->73,193.6008,178.98332
15557,3357,47->72,122.34126,112.68388
15558,3357,9->10,1000.0,1020.5512
15559,3357,55->119,999.99994,1001.8507
15560,3357,89->120,562.97205,372.74908
15561,3358,37->65,-103.09151,-113.825386
15562,3358,49->68,45.677906,25.958902
15563,3358,37->39,81.21564,98.393654
15564,3358,47->68,330.38174,322.34082
15565,3358,25->47,-245.06259,-228.22517
15566,3358,65->68,175.58209,77.0719
15567,3358,83->25,-184.02174,-97.72822
15568,3358,24->25,697.04895,712.84436
15569,3358,47->73,206.62498,181.46597
15570,3358,47->72,141.90579,118.41938
15571,3358,9->10,1000.0,1028.9984
15572,3358,55->119,999.99994,999.93713
15573,3358,89->120,1000.0,675.1759
15574,3359,37->65,-243.88982,-125.9096
15575,3359,49->68,22.968313,37.04288
15576,3359,37->39,-307.23093,52.307697
15577,3359,47->68,292.05536,328.3446
15578,3359,25->47,-303.44388,-246.93683
15579,3359,65->68,-10.386292,141.27348
15580,3359,83->25,114.68582,-129.10277
15581,3359,24->25,1011.9133,750.7514
15582,3359,47->73,183.66243,190.12323
15583,3359,47->72,146.10933,139.64848
15584,3359,9->10,1000.0,1020.5603
15585,3359,55->119,896.7066,995.0539
15586,3359,89->120,928.5092,849.23376
15587,3360,37->65,-282.6372,-155.90942
15588,3360,49->68,18.13077,45.8967
15589,3360,37->39,-386.37103,-69.51566
15590,3360,47->68,307.09842,320.61572
15591,3360,25->47,-293.52106,-276.43735
15592,3360,65->68,-59.36649,172.64464
15593,3360,83->25,98.01631,-122.75322
15594,3360,24->25,998.44995,775.34033
15595,3360,47->73,171.58238,188.81194
15596,3360,47->72,134.57343,164.32413
15597,3360,9->10,1000.0,961.3565
15598,3360,55->119,999.99994,986.0103
15599,3360,89->120,1000.0,916.7305
15600,3361,37->65,-333.3143,-193.37733
15601,3361,49->68,13.701306,38.35728
15602,3361,37->39,-523.3045,-180.49622
15603,3361,47->68,314.6439,302.7482
15604,3361,25->47,-289.84308,-285.95526
15605,3361,65->68,-107.36351,135.76994
15606,3361,83->25,109.668304,-53.448227
15607,3361,24->25,1005.9963,839.6094
15608,3361,47->73,162.99338,192.83577
15609,3361,47->72,126.89268,169.68124
15610,3361,9->10,1000.0,931.5262
15611,3361,55->119,999.99994,984.2614
15612,3361,89->120,1000.0,942.9264
15613,3362,37->65,-334.30392,-219.38928
15614,3362,49->68,13.719046,32.664276
15615,3362,37->39,-527.28973,-261.19998
15616,3362,47->68,313.3158,296.08932
15617,3362,25->47,-290.6918,-290.23447
15618,3362,65->68,-107.25282,114.381454
15619,3362,83->25,111.54793,-16.644936
15620,3362,24->25,1007.76013,882.4485
15621,3362,47->73,164.65967,199.55185
15622,3362,47->72,127.70145,171.50601
15623,3362,9->10,1000.0,903.4619
15624,3362,55->119,999.99994,984.9262
15625,3362,89->120,1000.0,944.98505
15626,3363,37->65,-310.35144,-215.26262
15627,3363,49->68,18.780401,35.95599
15628,3363,37->39,-470.3371,-253.59921
15629,3363,47->68,312.77914,301.68045
15630,3363,25->47,-291.46927,-290.8031
15631,3363,65->68,-68.39694,137.73224
15632,3363,83->25,86.14399,-33.838024
15633,3363,24->25,991.6881,894.37085
15634,3363,47->73,173.10307,204.04579
15635,3363,47->72,133.24739,171.5007
15636,3363,9->10,1000.0,909.9066
15637,3363,55->119,999.99994,987.56433
15638,3363,89->120,1000.0,966.3894
15639,3364,37->65,-289.77213,-203.88329
15640,3364,49->68,25.289804,44.030117
15641,3364,37->39,-425.86362,-230.2633
15642,3364,47->68,315.42923,310.77985
15643,3364,25->47,-289.66492,-293.04156
15644,3364,65->68,-24.09905,184.44853
15645,3364,83->25,44.702175,-76.59821
15646,3364,24->25,960.8687,907.84814
15647,3364,47->73,184.60692,210.74261
15648,3364,47->72,138.81595,170.85085
15649,3364,9->10,1000.0,936.03613
15650,3364,55->119,999.99994,990.7445
15651,3364,89->120,1000.0,996.12054
15652,3365,37->65,-278.4101,-205.93288
15653,3365,49->68,33.93872,49.948643
15654,3365,37->39,-413.61963,-253.02953
15655,3365,47->68,319.2337,314.58627
15656,3365,25->47,-290.7769,-298.16068
15657,3365,65->68,27.22101,221.887
15658,3365,83->25,0.4620341,-88.543144
15659,3365,24->25,937.90576,942.60834
15660,3365,47->73,197.67522,222.68553
15661,3365,47->72,146.52336,173.07195
15662,3365,9->10,1000.0,940.0708
15663,3365,55->119,999.99994,995.91504
15664,3365,89->120,1000.0,1008.3668
15665,3366,37->65,-256.15527,-221.3859
15666,3366,49->68,58.515865,62.306084
15667,3366,37->39,-408.93396,-338.4897
15668,3366,47->68,318.4021,311.2287
15669,3366,25->47,-311.56323,-313.44638
15670,3366,65->68,168.54092,289.7341
15671,3366,83->25,-60.564034,-86.74051
15672,3366,24->25,944.49146,1003.18994
15673,3366,47->73,229.62448,245.77998
15674,3366,47->72,176.12541,186.55258
15675,3366,9->10,1000.0,929.0265
15676,3366,55->119,999.99994,1003.97736
15677,3366,89->120,1000.0,1015.34033
15678,3367,37->65,-216.99837,-281.9131
15679,3367,49->68,174.92133,102.400055
15680,3367,37->39,-580.4322,-626.45197
15681,3367,47->68,365.5914,310.94772
15682,3367,25->47,-378.4698,-363.14636
15683,3367,65->68,807.50024,478.2374
15684,3367,83->25,-437.32593,-152.6041
15685,3367,24->25,883.2198,1089.5188
15686,3367,47->73,347.5392,300.57578
15687,3367,47->72,294.82523,235.08118
15688,3367,9->10,1000.0,943.5295
15689,3367,55->119,999.99994,1001.894
15690,3367,89->120,1000.0,1079.4575
15691,3368,37->65,-403.05682,-424.0288
15692,3368,49->68,258.04437,217.83728
15693,3368,37->39,-1382.27,-1350.0013
15694,3368,47->68,330.989,267.4016
15695,3368,25->47,-500.1018,-497.8884
15696,3368,65->68,1164.8275,1030.2932
15697,3368,83->25,-360.51633,-194.34297
15698,3368,24->25,921.62146,1238.5591
15699,3368,47->73,476.03708,464.53122
15700,3368,47->72,490.32846,428.18243
15701,3368,9->10,1000.0,933.64386
15702,3368,55->119,999.99994,1005.75836
15703,3368,89->120,1000.0,1160.3989
15704,3369,37->65,-559.44025,-513.9288
15705,3369,49->68,327.6819,299.5627
15706,3369,37->39,-2059.735,-1861.0405
15707,3369,47->68,296.60764,232.8883
15708,3369,25->47,-587.2316,-588.18634
15709,3369,65->68,1464.6241,1419.9062
15710,3369,83->25,-300.9082,-239.47278
15711,3369,24->25,828.98444,1226.0287
15712,3369,47->73,597.83685,543.3252
15713,3369,47->72,671.8894,565.0057
15714,3369,9->10,1000.0,932.5887
15715,3369,55->119,999.99994,995.6184
15716,3369,89->120,1000.0,1005.7991
15717,3370,37->65,-585.6844,-543.6972
15718,3370,49->68,339.97363,325.64365
15719,3370,37->39,-2186.7847,-2041.2517
15720,3370,47->68,295.93274,213.25859
15721,3370,25->47,-613.6026,-617.1481
15722,3370,65->68,1521.0096,1536.1921
15723,3370,83->25,-286.51126,-242.65147
15724,3370,24->25,893.7044,1202.1926
15725,3370,47->73,612.0328,558.9105
15726,3370,47->72,694.58765,607.11566
15727,3370,9->10,1000.0,896.0787
15728,3370,55->119,999.99994,992.0715
15729,3370,89->120,1000.0,919.2001
15730,3371,37->65,-578.4446,-521.93427
15731,3371,49->68,326.56198,330.32666
15732,3371,37->39,-2108.7375,-1927.6537
15733,3371,47->68,289.05865,277.46805
15734,3371,25->47,-597.8422,-628.44257
15735,3371,65->68,1450.5219,1543.5795
15736,3371,83->25,-255.36102,-337.07962
15737,3371,24->25,881.7243,1151.2397
15738,3371,47->73,589.6464,585.336
15739,3371,47->72,673.9456,629.0837
15740,3371,9->10,1000.0,947.2865
15741,3371,55->119,999.99994,990.06604
15742,3371,89->120,1000.0,957.8885
15743,3372,37->65,-530.16034,-527.72174
15744,3372,49->68,294.0716,325.65518
15745,3372,37->39,-1963.0454,-1965.8483
15746,3372,47->68,283.82617,255.65987
15747,3372,25->47,-604.7465,-623.43823
15748,3372,65->68,1315.3105,1525.9261
15749,3372,83->25,-135.16983,-288.54794
15750,3372,24->25,983.8109,1137.3373
15751,3372,47->73,561.5795,579.44653
15752,3372,47->72,656.8165,630.0974
15753,3372,9->10,1000.0,931.78314
15754,3372,55->119,999.99994,990.4201
15755,3372,89->120,1000.0,946.6169
15756,3373,37->65,-531.7036,-547.51337
15757,3373,49->68,306.52216,295.5096
15758,3373,37->39,-2017.9591,-2047.2344
15759,3373,47->68,245.1634,153.49048
15760,3373,25->47,-683.53564,-580.1627
15761,3373,65->68,1384.0166,1401.2052
15762,3373,83->25,31.442993,-83.4076
15763,3373,24->25,1263.9702,1175.9922
15764,3373,47->73,584.1058,520.5417
15765,3373,47->72,701.86456,579.3922
15766,3373,9->10,1000.0,835.2017
15767,3373,55->119,999.99994,994.01685
15768,3373,89->120,1000.0,920.2058
15769,3374,37->65,-521.97473,-562.74115
15770,3374,49->68,298.19714,272.2878
15771,3374,37->39,-1971.2933,-2060.8003
15772,3374,47->68,242.9838,87.92184
15773,3374,25->47,-674.1102,-547.47003
15774,3374,65->68,1345.6554,1285.612
15775,3374,83->25,47.638126,46.074707
15776,3374,24->25,1245.6567,1198.2241
15777,3374,47->73,577.602,478.68362
15778,3374,47->72,692.82605,544.73944
15779,3374,9->10,1000.0,718.00916
15780,3374,55->119,999.99994,993.98987
15781,3374,89->120,1000.0,919.7161
15782,3375,37->65,-497.18954,-539.0958
15783,3375,49->68,266.9226,258.95062
15784,3375,37->39,-1810.0022,-1940.4298
15785,3375,47->68,270.5259,99.73001
15786,3375,25->47,-589.7857,-532.7084
15787,3375,65->68,1190.9425,1220.5674
15788,3375,83->25,-46.277874,49.604324
15789,3375,24->25,995.17755,1173.0166
15790,3375,47->73,537.083,479.08176
15791,3375,47->72,631.658,531.8636
15792,3375,9->10,1000.0,694.9041
15793,3375,55->119,999.99994,993.6541
15794,3375,89->120,1000.0,966.5966
15795,3376,37->65,-530.27765,-490.24194
15796,3376,49->68,258.483,233.89699
15797,3376,37->39,-1761.8352,-1653.5543
15798,3376,47->68,310.34723,188.33534
15799,3376,25->47,-525.62415,-519.1191
15800,3376,65->68,1110.225,1088.5582
15801,3376,83->25,-220.0392,-57.54249
15802,3376,24->25,976.0145,1175.493
15803,3376,47->73,481.33307,477.4781
15804,3376,47->72,520.8236,493.26114
15805,3376,9->10,1000.0,790.3649
