,Timestep,Line,Actual,Predicted
14441,3271,55->119,999.99994,993.8021
14442,3271,89->120,1000.0,741.7704
14443,3272,37->65,-289.89502,-386.1947
14444,3272,49->68,185.9236,145.29993
14445,3272,37->39,-816.5968,-1033.8119
14446,3272,47->68,271.01318,272.44778
14447,3272,25->47,-427.27393,-469.69092
14448,3272,65->68,826.0708,546.3547
14449,3272,83->25,-78.70655,177.78697
14450,3272,24->25,716.214,1218.59
14451,3272,47->73,354.57025,282.9689
14452,3272,47->72,450.78592,375.47995
14453,3272,9->10,1000.0,1020.9733
14454,3272,55->119,999.99994,994.6936
14455,3272,89->120,1000.0,1011.4372
14456,3273,37->65,-716.51373,-551.60236
14457,3273,49->68,218.66974,213.91646
14458,3273,37->39,-2145.2478,-1779.9237
14459,3273,47->68,252.16492,177.82596
14460,3273,25->47,-630.2753,-589.54663
14461,3273,65->68,787.63464,855.7969
14462,3273,83->25,312.48322,277.4378
14463,3273,24->25,1664.19,1306.7637
14464,3273,47->73,350.7445,357.20062
14465,3273,47->72,486.40405,538.7308
14466,3273,9->10,1000.0,948.29285
14467,3273,55->119,999.99994,986.8875
14468,3273,89->120,1000.0,1012.7261
14469,3274,37->65,-655.8613,-614.5122
14470,3274,49->68,211.54124,212.73454
14471,3274,37->39,-2067.6948,-2046.9125
14472,3274,47->68,222.01352,91.593895
14473,3274,25->47,-628.6258,-589.29376
14474,3274,65->68,800.336,841.3161
14475,3274,83->25,418.89514,386.9865
14476,3274,24->25,1392.0275,1329.4918
14477,3274,47->73,388.17267,316.03513
14478,3274,47->72,582.5701,535.8564
14479,3274,9->10,1000.0,895.6611
14480,3274,55->119,999.99994,987.5861
14481,3274,89->120,1000.0,956.66907
14482,3275,37->65,-672.68115,-625.24365
14483,3275,49->68,165.80174,202.38794
14484,3275,37->39,-2073.394,-2067.7483
14485,3275,47->68,158.96983,74.816986
14486,3275,25->47,-560.8178,-582.6088
14487,3275,65->68,560.5375,787.4095
14488,3275,83->25,551.98456,465.0021
14489,3275,24->25,1365.2507,1357.3787
14490,3275,47->73,282.72333,289.3908
14491,3275,47->72,486.0101,524.1659
14492,3275,9->10,1000.0,891.65546
14493,3275,55->119,999.99994,987.6948
14494,3275,89->120,1000.0,952.2562
14495,3276,37->65,-677.4854,-656.61786
14496,3276,49->68,190.69354,199.29208
14497,3276,37->39,-2233.8818,-2226.4272
14498,3276,47->68,-64.13852,7.416007
14499,3276,25->47,-498.10342,-567.72943
14500,3276,65->68,701.2802,765.1027
14501,3276,83->25,660.79785,531.5804
14502,3276,24->25,1385.6027,1334.986
14503,3276,47->73,169.8748,246.98787
14504,3276,47->72,383.55322,513.15063
14505,3276,9->10,1000.0,858.2413
14506,3276,55->119,999.99994,988.15936
14507,3276,89->120,1000.0,918.9258
14508,3277,37->65,-685.9619,-671.86273
14509,3277,49->68,209.49287,196.70532
14510,3277,37->39,-2329.9578,-2297.1348
14511,3277,47->68,-121.17599,-23.975565
14512,3277,25->47,-537.8849,-560.6846
14513,3277,65->68,801.32086,750.8178
14514,3277,83->25,754.93463,573.20966
14515,3277,24->25,1544.2533,1333.0804
14516,3277,47->73,173.84236,226.45587
14517,3277,47->72,401.6347,505.6005
14518,3277,9->10,1000.0,845.4024
14519,3277,55->119,999.99994,988.5985
14520,3277,89->120,1000.0,906.4291
14521,3278,37->65,-676.5059,-671.17017
14522,3278,49->68,199.01875,183.9024
14523,3278,37->39,-2274.791,-2265.139
14524,3278,47->68,-109.5563,-25.461641
14525,3278,25->47,-536.61115,-553.63043
14526,3278,65->68,751.5593,685.3085
14527,3278,83->25,771.7406,602.89856
14528,3278,24->25,1546.746,1333.0641
14529,3278,47->73,171.36012,212.65779
14530,3278,47->72,399.28284,493.9156
14531,3278,9->10,1000.0,847.93585
14532,3278,55->119,999.99994,987.947
14533,3278,89->120,1000.0,894.8807
14534,3279,37->65,-648.02466,-653.6448
14535,3279,49->68,178.96593,168.65877
14536,3279,37->39,-2126.4807,-2140.1765
14537,3279,47->68,-61.932247,-0.5121078
14538,3279,25->47,-509.8334,-545.6931
14539,3279,65->68,657.7063,605.2139
14540,3279,83->25,715.2799,607.8605
14541,3279,24->25,1432.215,1324.8273
14542,3279,47->73,176.41295,211.66266
14543,3279,47->72,389.9212,480.41476
14544,3279,9->10,1000.0,865.29694
14545,3279,55->119,999.99994,986.4697
14546,3279,89->120,1000.0,894.75275
14547,3280,37->65,-671.3185,-591.34106
14548,3280,49->68,147.22215,141.4816
14549,3280,37->39,-1962.3354,-1797.4883
14550,3280,47->68,224.33238,70.48163
14551,3280,25->47,-559.7287,-521.5966
14552,3280,65->68,457.40652,463.65848
14553,3280,83->25,527.94464,576.1105
14554,3280,24->25,1303.8684,1273.9359
14555,3280,47->73,313.4552,212.17963
14556,3280,47->72,502.61383,452.89853
14557,3280,9->10,1000.0,910.67645
14558,3280,55->119,999.99994,983.1059
14559,3280,89->120,1000.0,913.08344
14560,3281,37->65,-343.7071,-388.32538
14561,3281,49->68,161.71263,96.66147
14562,3281,37->39,-967.5278,-972.14496
14563,3281,47->68,217.50958,217.40596
14564,3281,25->47,-465.40228,-429.40967
14565,3281,65->68,685.37476,289.65753
14566,3281,83->25,209.73448,320.46255
14567,3281,24->25,863.0763,1054.9341
14568,3281,47->73,343.57944,205.58052
14569,3281,47->72,479.1159,364.88593
14570,3281,9->10,1000.0,1010.1069
14571,3281,55->119,999.99994,984.96344
14572,3281,89->120,1000.0,1006.7654
14573,3282,37->65,-215.3001,-226.7109
14574,3282,49->68,94.763435,48.208202
14575,3282,37->39,-358.02914,-326.80194
14576,3282,47->68,333.83185,301.53134
14577,3282,25->47,-323.41312,-319.65445
14578,3282,65->68,383.1665,131.2197
14579,3282,83->25,-144.07692,101.39065
14580,3282,24->25,908.38245,936.6988
14581,3282,47->73,214.8418,153.51363
14582,3282,47->72,204.36424,205.68904
14583,3282,9->10,1000.0,1012.0074
14584,3282,55->119,999.99994,990.73315
14585,3282,89->120,1000.0,908.8031
14586,3283,37->65,-196.36313,-199.7967
14587,3283,49->68,10.869125,-13.893938
14588,3283,37->39,-119.60682,-98.332306
14589,3283,47->68,292.29083,264.47485
14590,3283,25->47,-261.52884,-267.88596
14591,3283,65->68,-51.176067,-144.81808
14592,3283,83->25,127.57187,214.08452
14593,3283,24->25,866.65497,925.9437
14594,3283,47->73,150.70607,123.35113
14595,3283,47->72,120.90081,106.947556
14596,3283,9->10,1000.0,968.02496
14597,3283,55->119,999.99994,992.2781
14598,3283,89->120,540.64813,191.67244
14599,3284,37->65,-200.55421,-190.88507
14600,3284,49->68,-25.189398,-29.73932
14601,3284,37->39,-53.27645,-63.63589
14602,3284,47->68,272.3114,233.40059
14603,3284,25->47,-237.94724,-254.23914
14604,3284,65->68,-243.23329,-222.65387
14605,3284,83->25,331.54462,222.7647
14606,3284,24->25,860.77893,865.8781
14607,3284,47->73,123.11215,132.76495
14608,3284,47->72,86.29025,95.55918
14609,3284,9->10,1000.0,959.70856
14610,3284,55->119,999.99994,991.35077
14611,3284,89->120,-398.6175,-128.59225
14612,3285,37->65,-200.07309,-198.07967
14613,3285,49->68,-24.63723,-35.17038
14614,3285,37->39,-54.332542,-83.91492
14615,3285,47->68,270.12817,212.3862
14616,3285,25->47,-236.23744,-259.3047
14617,3285,65->68,-239.18735,-262.9802
14618,3285,83->25,347.68015,240.23602
14619,3285,24->25,845.4668,863.1674
14620,3285,47->73,130.42749,148.81209
14621,3285,47->72,87.74486,104.84292
14622,3285,9->10,1000.0,961.5809
14623,3285,55->119,999.99994,991.22534
14624,3285,89->120,-647.51794,-345.10822
14625,3286,37->65,-133.33437,-198.98021
14626,3286,49->68,15.949279,-34.84485
14627,3286,37->39,64.06649,-90.81979
14628,3286,47->68,312.92834,206.39517
14629,3286,25->47,-226.59592,-261.20642
14630,3286,65->68,7.8375363,-266.35803
14631,3286,83->25,-30.80205,238.68301
14632,3286,24->25,701.0453,859.4003
14633,3286,47->73,169.30988,157.25604
14634,3286,47->72,112.34897,109.85746
14635,3286,9->10,1000.0,962.9724
14636,3286,55->119,999.99994,991.20624
14637,3286,89->120,571.11346,-427.4135
14638,3287,37->65,-139.00813,-167.07486
14639,3287,49->68,23.37535,-7.751394
14640,3287,37->39,22.599258,-27.61206
14641,3287,47->68,310.93137,273.8848
14642,3287,25->47,-241.75455,-247.46848
14643,3287,65->68,47.143898,-94.67616
14644,3287,83->25,-38.712986,88.976616
14645,3287,24->25,742.0171,806.98535
14646,3287,47->73,180.39735,148.7944
14647,3287,47->72,124.53785,92.31858
14648,3287,9->10,1000.0,960.4471
14649,3287,55->119,999.99994,990.1421
14650,3287,89->120,662.46423,104.219315
14651,3288,37->65,-142.57701,-156.03613
14652,3288,49->68,30.0787,3.3450117
14653,3288,37->39,-9.368583,-14.159012
14654,3288,47->68,310.09015,291.1004
14655,3288,25->47,-254.25273,-246.05583
14656,3288,65->68,82.921364,-34.53101
14657,3288,83->25,-51.90627,48.740585
14658,3288,24->25,774.77673,793.69275
14659,3288,47->73,189.69826,153.9562
14660,3288,47->72,134.8728,92.17668
14661,3288,9->10,1000.0,956.86664
14662,3288,55->119,999.99994,989.8765
14663,3288,89->120,771.07715,308.0846
14664,3289,37->65,-145.59676,-151.12437
14665,3289,49->68,34.59101,11.41362
14666,3289,37->39,-33.164745,-19.275475
14667,3289,47->68,308.86362,301.80496
14668,3289,25->47,-263.02585,-246.91228
14669,3289,65->68,106.89376,15.0159
14670,3289,83->25,-55.656094,17.126501
14671,3289,24->25,797.37494,785.5176
14672,3289,47->73,196.93213,157.65265
14673,3289,47->72,142.22395,91.86875
14674,3289,9->10,1000.0,947.2428
14675,3289,55->119,999.99994,989.1367
14676,3289,89->120,797.58777,461.8634
14677,3290,37->65,-150.74341,-155.66788
14678,3290,49->68,34.439175,15.275277
14679,3290,37->39,-51.07554,-48.068542
14680,3290,47->68,305.03082,302.55008
14681,3290,25->47,-266.74188,-251.52058
14682,3290,65->68,105.11854,40.618607
14683,3290,83->25,-29.825624,8.015208
14684,3290,24->25,809.75323,794.3585
14685,3290,47->73,200.31647,161.66032
14686,3290,47->72,144.53914,94.17009
14687,3290,9->10,1000.0,935.0215
14688,3290,55->119,999.99994,988.3293
14689,3290,89->120,647.7635,500.29694
14690,3291,37->65,-158.78984,-166.60948
14691,3291,49->68,36.158833,13.183393
14692,3291,37->39,-84.436386,-81.63374
14693,3291,47->68,300.16568,297.212
14694,3291,25->47,-275.98636,-257.6498
14695,3291,65->68,112.96165,27.037909
14696,3291,83->25,-4.8746343,25.174269
14697,3291,24->25,840.2705,810.45953
14698,3291,47->73,205.70912,165.48427
14699,3291,47->72,150.44023,97.423065
14700,3291,9->10,1000.0,933.5447
14701,3291,55->119,999.99994,987.80945
14702,3291,89->120,570.2856,461.58813
14703,3292,37->65,-239.78716,-176.69516
14704,3292,49->68,27.859093,14.27216
14705,3292,37->39,-321.52057,-118.59501
14706,3292,47->68,282.37054,296.22894
14707,3292,25->47,-307.42566,-263.52585
14708,3292,65->68,34.135555,33.937614
14709,3292,83->25,151.59464,32.324333
14710,3292,24->25,997.7632,829.385
14711,3292,47->73,199.7148,168.342
14712,3292,47->72,155.9711,99.78985
14713,3292,9->10,1000.0,930.99023
14714,3292,55->119,949.63885,987.38153
14715,3292,89->120,367.32864,475.0675
14716,3293,37->65,-249.41429,-178.96515
14717,3293,49->68,58.227375,31.792004
14718,3293,37->39,-484.05798,-161.18878
14719,3293,47->68,291.64246,313.27914
14720,3293,25->47,-328.00925,-268.56778
14721,3293,65->68,204.90193,132.29121
14722,3293,83->25,-2.0376294,-6.5384374
14723,3293,24->25,1003.3201,866.3689
14724,3293,47->73,230.32565,177.51114
14725,3293,47->72,186.0474,103.28282
14726,3293,9->10,1000.0,915.37177
14727,3293,55->119,664.32635,986.6615
14728,3293,89->120,976.0755,624.742
14729,3294,37->65,-257.80215,-189.08932
14730,3294,49->68,67.25942,46.790596
14731,3294,37->39,-471.07306,-221.10567
14732,3294,47->68,299.04303,305.81003
14733,3294,25->47,-336.64093,-291.16937
14734,3294,65->68,235.40932,194.16885
14735,3294,83->25,-22.68544,-17.256142
14736,3294,24->25,1010.4676,841.827
14737,3294,47->73,242.62961,204.70967
14738,3294,47->72,196.83652,149.5854
14739,3294,9->10,1000.0,898.91547
14740,3294,55->119,954.8906,985.2901
14741,3294,89->120,1000.0,684.80444
14742,3295,37->65,-415.21405,-263.73782
14743,3295,49->68,111.60538,100.47529
14744,3295,37->39,-1032.2081,-592.2567
14745,3295,47->68,301.04547,282.92728
14746,3295,25->47,-409.186,-370.1559
14747,3295,65->68,393.51892,383.93787
14748,3295,83->25,-1.6736542,-42.128967
14749,3295,24->25,1192.8098,908.61127
14750,3295,47->73,286.07907,263.0354
14751,3295,47->72,257.09647,261.07
14752,3295,9->10,1000.0,919.8547
14753,3295,55->119,999.99994,982.124
14754,3295,89->120,1000.0,826.3212
14755,3296,37->65,-545.26953,-417.43344
14756,3296,49->68,194.1252,168.52814
14757,3296,37->39,-1620.7137,-1246.3066
14758,3296,47->68,334.74078,242.57762
14759,3296,25->47,-490.87735,-482.7478
14760,3296,65->68,777.1124,639.16125
14761,3296,83->25,-156.23012,38.702602
14762,3296,24->25,1325.693,1108.9205
14763,3296,47->73,350.21844,334.41504
14764,3296,47->72,344.3538,386.89606
14765,3296,9->10,1000.0,953.99194
14766,3296,55->119,999.99994,980.2107
14767,3296,89->120,1000.0,949.077
14768,3297,37->65,-516.86914,-557.3916
14769,3297,49->68,224.78009,215.73738
14770,3297,37->39,-1771.1941,-1861.1093
14771,3297,47->68,283.21744,158.82649
14772,3297,25->47,-514.8152,-563.8208
14773,3297,65->68,987.2592,861.11127
14774,3297,83->25,-61.83955,142.5849
14775,3297,24->25,846.46246,1252.8523
14776,3297,47->73,459.17133,371.95212
14777,3297,47->72,555.0142,468.6049
14778,3297,9->10,1000.0,911.05035
14779,3297,55->119,999.99994,983.0337
14780,3297,89->120,1000.0,956.8845
14781,3298,37->65,-575.41003,-604.8457
14782,3298,49->68,262.3117,226.2815
14783,3298,37->39,-2093.5352,-2117.676
14784,3298,47->68,229.50635,88.57197
14785,3298,25->47,-661.35077,-568.0839
14786,3298,65->68,1177.1506,912.742
14787,3298,83->25,177.6296,219.75107
14788,3298,24->25,1326.6636,1295.1968
14789,3298,47->73,505.0341,336.5251
14790,3298,47->72,648.9863,474.8616
14791,3298,9->10,1000.0,876.77203
14792,3298,55->119,999.99994,988.93024
14793,3298,89->120,1000.0,956.1834
14794,3299,37->65,-550.82776,-646.31274
14795,3299,49->68,305.56464,235.47488
14796,3299,37->39,-2279.8618,-2346.5828
14797,3299,47->68,-128.78514,34.189766
14798,3299,25->47,-561.6671,-572.018
14799,3299,65->68,1449.4082,961.05066
14800,3299,83->25,326.05972,300.30557
14801,3299,24->25,1343.0162,1355.3368
14802,3299,47->73,329.6676,311.8871
14803,3299,47->72,490.46725,478.76434
14804,3299,9->10,1000.0,860.1608
14805,3299,55->119,999.99994,995.8446
14806,3299,89->120,1000.0,968.02893
14807,3300,37->65,-693.5565,-678.13904
14808,3300,49->68,293.46793,241.35936
14809,3300,37->39,-2683.3477,-2531.7153
14810,3300,47->68,-164.90427,-31.781593
14811,3300,25->47,-592.69476,-556.6122
14812,3300,65->68,1299.7561,985.11505
14813,3300,83->25,536.7013,411.58017
14814,3300,24->25,1575.3888,1390.3542
14815,3300,47->73,283.40247,269.00864
14816,3300,47->72,474.5805,470.65475
14817,3300,9->10,1000.0,834.49835
14818,3300,55->119,999.99994,1002.8951
14819,3300,89->120,1000.0,973.43884
14820,3301,37->65,-701.84576,-675.7856
14821,3301,49->68,256.32764,198.65726
14822,3301,37->39,-2637.4233,-2448.5073
14823,3301,47->68,-179.30493,-51.35448
14824,3301,25->47,-574.94696,-527.62994
14825,3301,65->68,1118.0623,778.1205
14826,3301,83->25,653.3616,522.83307
14827,3301,24->25,1630.6411,1403.551
14828,3301,47->73,228.83813,201.75754
14829,3301,47->72,432.32227,419.47348
14830,3301,9->10,1000.0,832.7553
14831,3301,55->119,999.99994,1002.1411
14832,3301,89->120,1000.0,945.97565
14833,3302,37->65,-654.1318,-654.808
14834,3302,49->68,218.22327,146.37729
14835,3302,37->39,-2421.7878,-2251.9155
14836,3302,47->68,-187.7332,-50.769238
14837,3302,25->47,-522.33496,-492.24692
14838,3302,65->68,963.3731,523.0907
14839,3302,83->25,679.75037,608.3493
14840,3302,24->25,1538.9885,1395.7266
14841,3302,47->73,176.52365,134.4203
14842,3302,47->72,377.0285,357.5542
14843,3302,9->10,1000.0,839.3449
14844,3302,55->119,999.99994,997.78204
14845,3302,89->120,1000.0,911.7139
14846,3303,37->65,-400.64795,-608.50665
14847,3303,49->68,147.1012,87.01621
14848,3303,37->39,-1499.2736,-1906.5181
14849,3303,47->68,-154.00343,3.5316956
14850,3303,25->47,-378.43805,-463.17972
14851,3303,65->68,715.042,240.3241
14852,3303,83->25,536.7826,635.65985
14853,3303,24->25,1129.4668,1378.9093
14854,3303,47->73,101.82181,96.219
14855,3303,47->72,268.29587,297.98254
14856,3303,9->10,1000.0,871.378
14857,3303,55->119,999.99994,989.68945
14858,3303,89->120,1000.0,888.47577
14859,3304,37->65,-418.36984,-553.0764
14860,3304,49->68,87.62318,53.179615
14861,3304,37->39,-1253.3018,-1574.416
14862,3304,47->68,248.8284,72.25678
14863,3304,25->47,-422.83606,-437.82602
14864,3304,65->68,373.8852,78.55155
14865,3304,83->25,271.67075,628.97833
14866,3304,24->25,884.072,1350.1387
14867,3304,47->73,277.088,99.85393
14868,3304,47->72,405.29404,261.23077
14869,3304,9->10,1000.0,899.62964
14870,3304,55->119,999.99994,983.41956
14871,3304,89->120,1000.0,866.60114
14872,3305,37->65,-482.35095,-490.40912
14873,3305,49->68,111.12201,47.26131
14874,3305,37->39,-1321.6859,-1250.5126
14875,3305,47->68,293.53238,187.19844
14876,3305,25->47,-412.78622,-445.64508
14877,3305,65->68,434.01697,77.92588
14878,3305,83->25,57.13623,503.56357
14879,3305,24->25,1159.1832,1309.3225
14880,3305,47->73,250.74734,185.97182
14881,3305,47->72,281.38452,273.7807
14882,3305,9->10,1000.0,981.77576
14883,3305,55->119,999.99994,978.9575
14884,3305,89->120,1000.0,914.1494
14885,3306,37->65,-505.3197,-430.17664
14886,3306,49->68,37.324074,17.868025
14887,3306,37->39,-1189.3025,-946.11584
14888,3306,47->68,260.59863,226.71866
14889,3306,25->47,-391.6415,-407.18872
14890,3306,65->68,14.133727,-40.867657
14891,3306,83->25,330.8658,413.0764
14892,3306,24->25,1348.8926,1264.347
14893,3306,47->73,177.3076,187.35075
14894,3306,47->72,189.56732,218.2995
14895,3306,9->10,1000.0,986.97205
14896,3306,55->119,999.99994,981.53625
14897,3306,89->120,1000.0,872.5811
14898,3307,37->65,-467.48523,-380.0265
14899,3307,49->68,6.3363085,-9.353822
14900,3307,37->39,-988.1056,-714.4173
14901,3307,47->68,253.91066,243.81502
14902,3307,25->47,-368.88373,-365.003
14903,3307,65->68,-143.63104,-153.17973
14904,3307,83->25,413.5696,423.127
14905,3307,24->25,1349.5826,1210.412
14906,3307,47->73,135.97842,147.09576
14907,3307,47->72,155.06085,171.08684
14908,3307,9->10,1000.0,987.17773
14909,3307,55->119,999.99994,983.0956
14910,3307,89->120,1000.0,841.8095
14911,3308,37->65,-465.6399,-351.1974
14912,3308,49->68,-18.311329,-14.809529
14913,3308,37->39,-909.30273,-607.42114
14914,3308,47->68,251.89366,244.11255
14915,3308,25->47,-355.21222,-345.40256
14916,3308,65->68,-283.01468,-190.23734
14917,3308,83->25,492.42038,415.52908
14918,3308,24->25,1377.7252,1135.9126
14919,3308,47->73,95.88114,133.36868
14920,3308,47->72,126.7142,167.61642
14921,3308,9->10,1000.0,999.10254
14922,3308,55->119,999.99994,983.48706
14923,3308,89->120,1000.0,878.6346
14924,3309,37->65,-462.4545,-332.69794
14925,3309,49->68,-14.279876,-13.759528
14926,3309,37->39,-898.99554,-546.9707
14927,3309,47->68,269.71155,245.73611
14928,3309,25->47,-346.74084,-337.90982
14929,3309,65->68,-265.96,-188.68745
14930,3309,83->25,441.94052,396.28497
14931,3309,24->25,1347.8828,1084.772
14932,3309,47->73,87.422806,131.44492
14933,3309,47->72,121.94504,175.00937
14934,3309,9->10,1000.0,1009.59875
14935,3309,55->119,999.99994,984.3065
14936,3309,89->120,1000.0,909.6646
14937,3310,37->65,-458.26886,-337.99466
14938,3310,49->68,11.749925,-13.685116
14939,3310,37->39,-968.795,-559.9104
14940,3310,47->68,300.46362,239.4149
14941,3310,25->47,-339.80228,-342.73163
14942,3310,65->68,-119.55398,-199.89247
14943,3310,83->25,287.41867,408.85867
14944,3310,24->25,1258.0643,1064.1245
14945,3310,47->73,104.63536,134.75032
14946,3310,47->72,136.42868,189.71352
14947,3310,9->10,1000.0,1008.41925
14948,3310,55->119,898.3686,983.01306
14949,3310,89->120,1000.0,925.55475
14950,3311,37->65,-402.63397,-363.72562
14951,3311,49->68,34.485466,-17.101673
14952,3311,37->39,-887.4464,-633.86865
14953,3311,47->68,241.89813,218.4107
14954,3311,25->47,-320.2735,-352.8316
14955,3311,65->68,33.79982,-220.73828
14956,3311,83->25,324.67746,476.81226
14957,3311,24->25,716.7802,1080.0635
14958,3311,47->73,198.04218,125.34922
14959,3311,47->72,292.23416,197.87991
14960,3311,9->10,1000.0,966.0537
14961,3311,55->119,941.81177,979.0221
14962,3311,89->120,973.3417,859.54834
14963,3312,37->65,-339.15585,-385.91428
14964,3312,49->68,-20.212187,-24.503656
14965,3312,37->39,-649.45337,-713.2707
14966,3312,47->68,248.50366,176.73557
14967,3312,25->47,-263.917,-354.6102
14968,3312,65->68,-211.23528,-236.1313
14969,3312,83->25,435.58218,579.0225
14970,3312,24->25,547.1667,1072.5425
14971,3312,47->73,163.40224,108.763794
14972,3312,47->72,257.64075,195.84895
14973,3312,9->10,1000.0,864.5249
14974,3312,55->119,999.99994,972.3609
14975,3312,89->120,505.59247,715.5837
14976,3313,37->65,-342.2359,-392.29318
14977,3313,49->68,-3.848704,-29.887905
14978,3313,37->39,-680.15076,-736.7045
14979,3313,47->68,246.80455,147.14584
14980,3313,25->47,-271.01917,-345.00806
14981,3313,65->68,-129.25601,-246.9707
14982,3313,83->25,394.5934,625.0646
14983,3313,24->25,529.07544,1058.8429
14984,3313,47->73,186.31558,96.136566
14985,3313,47->72,273.422,183.55075
14986,3313,9->10,1000.0,797.2248
14987,3313,55->119,999.99994,970.43677
14988,3313,89->120,465.2505,622.73285
14989,3314,37->65,-341.933,-394.53247
14990,3314,49->68,11.366346,-23.007032
14991,3314,37->39,-705.03253,-753.1846
14992,3314,47->68,247.08138,157.78535
14993,3314,25->47,-276.6239,-352.5798
14994,3314,65->68,-49.139095,-214.39183
14995,3314,83->25,345.85477,602.7397
14996,3314,24->25,507.5215,1074.2864
14997,3314,47->73,207.44684,113.342514
14998,3314,47->72,287.85754,190.7037
14999,3314,9->10,1000.0,802.4541
15000,3314,55->119,999.99994,970.35504
15001,3314,89->120,453.31622,628.73804
15002,3315,37->65,-372.7579,-411.2479
15003,3315,49->68,53.37382,-23.544043
15004,3315,37->39,-854.6796,-806.7086
15005,3315,47->68,237.51018,151.62871
15006,3315,25->47,-310.13177,-359.8522
15007,3315,65->68,154.84785,-220.89842
15008,3315,83->25,262.1668,622.2776
15009,3315,24->25,538.8832,1111.0962
15010,3315,47->73,250.8191,111.95972
15011,3315,47->72,330.853,191.06984
15012,3315,9->10,1000.0,797.3579
15013,3315,55->119,976.1493,970.45715
15014,3315,89->120,629.9351,618.2903
15015,3316,37->65,-416.38812,-420.62323
15016,3316,49->68,43.402588,-16.946663
15017,3316,37->39,-931.38196,-844.48535
15018,3316,47->68,314.77606,165.69586
15019,3316,25->47,-331.55466,-374.11774
15020,3316,65->68,79.88174,-198.5338
15021,3316,83->25,99.92833,611.79626
15022,3316,24->25,1098.8213,1142.4706
15023,3316,47->73,163.85748,126.05851
15024,3316,47->72,168.31317,204.63252
15025,3316,9->10,1000.0,825.1745
15026,3316,55->119,954.231,970.2129
15027,3316,89->120,1000.0,659.6885
15028,3317,37->65,-466.58066,-411.87512
15029,3317,49->68,-2.1298096,-11.32989
15030,3317,37->39,-963.94324,-812.66974
15031,3317,47->68,258.42502,199.99051
15032,3317,25->47,-358.31082,-376.24454
15033,3317,65->68,-188.32085,-193.58926
15034,3317,83->25,411.92844,530.0898
15035,3317,24->25,1337.8431,1169.4138
15036,3317,47->73,121.935165,139.66545
15037,3317,47->72,142.0969,205.67543
15038,3317,9->10,1000.0,914.5144
15039,3317,55->119,999.99994,975.2051
15040,3317,89->120,1000.0,776.39294
15041,3318,37->65,-377.08713,-392.4826
15042,3318,49->68,28.655466,-1.8542464
15043,3318,37->39,-779.869,-780.9428
15044,3318,47->68,245.00607,236.36108
15045,3318,25->47,-391.2916,-380.32834
15046,3318,65->68,20.051647,-138.96683
15047,3318,83->25,362.9086,414.2853
15048,3318,24->25,1367.6986,1201.1663
15049,3318,47->73,158.32974,157.38072
15050,3318,47->72,184.34557,200.17488
15051,3318,9->10,1000.0,992.8851
15052,3318,55->119,999.99994,981.199
15053,3318,89->120,1000.0,882.829
15054,3319,37->65,-499.74387,-484.25043
15055,3319,49->68,87.19091,33.653427
15056,3319,37->39,-1287.0356,-1203.9958
15057,3319,47->68,253.67032,202.93156
15058,3319,25->47,-477.02655,-458.00168
15059,3319,65->68,278.09808,30.448292
15060,3319,83->25,351.5592,476.4386
15061,3319,24->25,1578.2823,1351.7233
15062,3319,47->73,194.03154,168.81555
15063,3319,47->72,258.28745,279.69882
15064,3319,9->10,1000.0,980.94714
15065,3319,55->119,999.99994,979.9611
15066,3319,89->120,1000.0,918.385
15067,3320,37->65,-682.471,-581.2248
15068,3320,49->68,144.31584,68.05456
15069,3320,37->39,-2012.1152,-1671.6638
15070,3320,47->68,179.55127,124.20683
15071,3320,25->47,-553.1756,-509.82788
15072,3320,65->68,508.8436,199.62422
15073,3320,83->25,562.8896,622.2283
15074,3320,24->25,1305.8212,1473.6616
15075,3320,47->73,297.8627,157.89871
15076,3320,47->72,493.35666,337.97827
15077,3320,9->10,1000.0,959.6266
15078,3320,55->119,999.99994,987.40607
15079,3320,89->120,1000.0,940.10675
15080,3321,37->65,-656.31274,-614.14514
15081,3321,49->68,112.32401,73.6941
15082,3321,37->39,-2017.0488,-1880.7404
15083,3321,47->68,155.12863,44.794052
15084,3321,25->47,-642.2524,-493.25348
15085,3321,65->68,381.8566,218.55554
15086,3321,83->25,867.37695,677.6528
15087,3321,24->25,1730.7722,1473.6044
15088,3321,47->73,268.07205,103.32034
15089,3321,47->72,513.3552,326.47272
15090,3321,9->10,1000.0,929.313
15091,3321,55->119,999.99994,990.51294
15092,3321,89->120,1000.0,925.86646
15093,3322,37->65,-632.763,-633.16455
15094,3322,49->68,113.73119,60.7599
15095,3322,37->39,-2018.3103,-1968.1176
15096,3322,47->68,-19.03453,-6.7954245
15097,3322,25->47,-580.51276,-470.5518
15098,3322,65->68,410.463,144.20549
15099,3322,83->25,984.15137,779.19037
15100,3322,24->25,1757.1538,1476.1215
15101,3322,47->73,149.78903,50.41445
15102,3322,47->72,410.1563,304.83716
15103,3322,9->10,1000.0,905.26855
15104,3322,55->119,999.99994,992.1077
15105,3322,89->120,1000.0,906.36743
15106,3323,37->65,-637.43854,-644.8049
15107,3323,49->68,121.74038,62.914738
15108,3323,37->39,-2069.2961,-2030.6625
15109,3323,47->68,-73.94893,-30.731186
15110,3323,25->47,-566.0645,-465.82404
15111,3323,65->68,451.6068,145.86429
15112,3323,83->25,1009.68634,813.0217
15113,3323,24->25,1762.1644,1475.9476
15114,3323,47->73,121.56036,37.82266
